food_word,food_word_count,artist,food_word_value,food_word_total,song,release_date,release_year,release_month,food_category_description
peeled,1,stresmatic,1,1,swivel,2017-05-15,2017,5,Nut and Seed Products
peeled,4,snoop dogg,1,4,swivel,2017-05-15,2017,5,Nut and Seed Products
peeled,3,stressmatic,1,3,swivel,2017-05-15,2017,5,Nut and Seed Products
ham,1,snoop dogg,1,1,swivel,2017-05-15,2017,5,Pork Products
cake,1,snoop dogg,1,1,swivel,2017-05-15,2017,5,Baked Products
buttered,1,snoop dogg,1,1,swivel,2017-05-15,2017,5,
breakfast,1,snoop dogg,1,1,swivel,2017-05-15,2017,5,Baked Products
biscuit,1,cassidy,1,1,swizz beatz presents g.h.e.t.t.o. stories,0,0,0,Fast Foods
dough,1,cassidy,1,1,swizz beatz presents g.h.e.t.t.o. stories,0,0,0,
jellyfish,1,martysaurusrex,1,1,take a flight,2018-01-25,2018,1,Finfish and Shellfish Products
drink,2,martysaurusrex,1,2,take a flight,2018-01-25,2018,1,
licorice,1,martysaurusrex,1,1,take a flight,2018-01-25,2018,1,
jelly,2,martysaurusrex,1,2,take a flight,2018-01-25,2018,1,Sweets
bean,1,martysaurusrex,1,1,take a flight,2018-01-25,2018,1,Legumes and Legume Products
dough,1,martysaurusrex,1,1,take a flight,2018-01-25,2018,1,
bread,1,martysaurusrex,1,1,take a flight,2018-01-25,2018,1,Baked Products
jelly bean,1,martysaurusrex,-1,-1,take a flight,2018-01-25,2018,1,
water,1,tha eastsidaz,1,1,take it back to '85,2000-02-01,2000,2,Beverages
mm,1,snoop dogg,1,1,take you home,0,0,0,
drink,2,snoop dogg,1,2,take you home,0,0,0,
dill,1,daylyric,1,1,take your time,2013-10-28,2013,10,Vegetables and Vegetable Products
shrimp,1,snoop dogg,1,1,talent show,0,0,0,Finfish and Shellfish Products
fish,1,snoop dogg,1,1,talent show,0,0,0,Finfish and Shellfish Products
barracuda,1,snoop dogg,1,1,talent show,0,0,0,
cream,1,snoop dogg,1,1,(tear 'em off) me & my doggz,1996-11-12,1996,11,Dairy and Egg Products
pit,5,snoop dogg,1,5,(tear 'em off) me & my doggz,1996-11-12,1996,11,
coffee,1,snoop dogg,1,1,(tear 'em off) me & my doggz,1996-11-12,1996,11,Beverages
goose,1,snoop dogg,1,1,(tear 'em off) me & my doggz,1996-11-12,1996,11,Poultry Products
creamy,1,snoop dogg,1,1,(tear 'em off) me & my doggz,1996-11-12,1996,11,Legumes and Legume Products
honey,1,snoop dogg,1,1,terradectacal,2014-02-27,2014,2,Sweets
bean,1,snoop dogg,1,1,terradectacal,2014-02-27,2014,2,Legumes and Legume Products
vitamin,1,brotha lynch hung,1,1,territory,2007-01-01,2007,1,
scrambled,1,snoop dogg,1,1,tha dogg in me,2013-10-28,2013,10,Dairy and Egg Products
yogurt,1,snoop dogg,1,1,tha dogg in me,2013-10-28,2013,10,Dairy and Egg Products
food,1,snoop dogg,1,1,tha dogg in me,2013-10-28,2013,10,
water,1,tha eastsidaz,1,1,tha eastsidaz,2000-02-01,2000,2,Beverages
juice,1,tha eastsidaz,1,1,tha eastsidaz,2000-02-01,2000,2,Baby Foods
banana,1,snoop dogg,1,1,tha gangsta clicc,0,0,0,Fruits and Fruit Juices
bread,1,snoop dogg,1,1,that good,0,0,0,Baked Products
meal,1,diddy,1,1,that's crazy (remix),2002-05-14,2002,5,Baked Products
honey,1,diddy,1,1,that's crazy (remix),2002-05-14,2002,5,Sweets
chicken,1,diddy,1,1,that's crazy (remix),2002-05-14,2002,5,Poultry Products
tootsie roll,1,diddy,2,2,that's crazy (remix),2002-05-14,2002,5,Sweets
food,1,snoop dogg,1,1,that's tha homie,2009-11-03,2009,11,
sushi,1,snoop dogg,1,1,that's tha homie,2009-11-03,2009,11,
coffee,1,snoop dogg,1,1,that's tha homie,2009-11-03,2009,11,Beverages
peeled,1,bust stop,1,1,"that was then, this is now (explicit)",2009-01-01,2009,1,Nut and Seed Products
peeled,1,bust stop,1,1,"that was then, this is now (radio)",2007-01-01,2007,1,Nut and Seed Products
vodka,1,snoop dogg,1,1,the bidness,2004-11-16,2004,11,Beverages
water,1,snoop dogg,1,1,the big squeeze intro,2007-04-24,2007,4,Beverages
moscato,3,buddy,1,3,the blue,2018-07-20,2018,7,
moscato,1,snoop dogg,1,1,the blue,2018-07-20,2018,7,
cake,1,,1,1,the boys (clinton sparks & disco fries remix),0,0,0,Baked Products
candy,1,snoop dogg,1,1,the cure,0,0,0,Sweets
peeled,1,jt the bigga figga,1,1,the fatha figure,0,0,0,Nut and Seed Products
caper,1,jt the bigga figga,1,1,the fatha figure,0,0,0,Spices and Herbs
rice,1,jt the bigga figga,1,1,the fatha figure,0,0,0,Cereal Grains and Pasta
coco,1,b-legit,1,1,the game is cold,2000-07-25,2000,7,
chicken,1,b-legit,1,1,the game is cold,2000-07-25,2000,7,Poultry Products
bread,1,mann,1,1,the mack,2011-05-23,2011,5,Baked Products
champagne,3,mann,1,3,the mack,2011-05-23,2011,5,
meat,1,mann,1,1,the mack,2011-05-23,2011,5,Baby Foods
honey,1,mann,1,1,the mack,2011-05-23,2011,5,Sweets
bread,1,dave east,1,1,the marathon continues (nipsey tribute),2019-11-08,2019,11,Baked Products
glaze,2,snoop dogg,1,2,the message,0,0,0,Sweets
gin,1,snoop dogg,1,1,the message,0,0,0,
drink,1,dr. dre,1,1,the next episode bass boosted,0,0,0,
trout,1,soopafly,1,1,then she got it,0,0,0,Finfish and Shellfish Products
water,2,clinton sparks,1,2,the reaper,2014-09-09,2014,9,Beverages
cake,1,snoop dogg,1,1,the reaper,2014-09-09,2014,9,Baked Products
water,2,clinton sparks,1,2,the reaper (remix),2015-04-21,2015,4,Beverages
cake,1,snoop dogg,1,1,the reaper (remix),2015-04-21,2015,4,Baked Products
vodka,1,clinton sparks,1,1,the reaper (remix),2015-04-21,2015,4,Beverages
gin,1,clinton sparks,1,1,the reaper (remix),2015-04-21,2015,4,
pancake,1,tha eastsidaz,1,1,there comes a time,2001-07-31,2001,7,Baked Products
meal,1,tha eastsidaz,1,1,there comes a time,2001-07-31,2001,7,Baked Products
chili,4,,1,4,the shaggy show,1999-05-25,1999,5,"Soups, Sauces, and Gravies"
bean,1,,1,1,the shaggy show,1999-05-25,1999,5,Legumes and Legume Products
bacon,1,,1,1,the shaggy show,1999-05-25,1999,5,Pork Products
savory,1,,1,1,the shaggy show,1999-05-25,1999,5,Spices and Herbs
sauce,1,,1,1,the shaggy show,1999-05-25,1999,5,"Soups, Sauces, and Gravies"
noodle,1,,1,1,the shaggy show,1999-05-25,1999,5,Cereal Grains and Pasta
nugget,1,,1,1,the shaggy show,1999-05-25,1999,5,"Meals, Entrees, and Side Dishes"
onion,1,,1,1,the shaggy show,1999-05-25,1999,5,Vegetables and Vegetable Products
nut,1,insane clown posse,1,1,the shaggy show,1999-05-25,1999,5,Nut and Seed Products
lotus,1,insane clown posse,1,1,the shaggy show,1999-05-25,1999,5,
coffee,1,insane clown posse,1,1,the shaggy show,1999-05-25,1999,5,Beverages
hot chili,1,,1,1,the shaggy show,1999-05-25,1999,5,Vegetables and Vegetable Products
chili bean,1,,-1,-1,the shaggy show,1999-05-25,1999,5,
bacon bit,1,,1,1,the shaggy show,1999-05-25,1999,5,Legumes and Legume Products
savory sauce,1,,-1,-1,the shaggy show,1999-05-25,1999,5,
ice,1,the d.o.c.,1,1,the shit,2003-02-25,2003,2,
ice,2,ice cube,1,2,the shit,2003-02-25,2003,2,
spinach,1,ice cube,1,1,the shit,2003-02-25,2003,2,Vegetables and Vegetable Products
dough,1,snoop dogg,1,1,the shit,2003-02-25,2003,2,
cheese,1,snoop dogg,1,1,the shit,2003-02-25,2003,2,Dairy and Egg Products
bread,1,snoop dogg,1,1,the shit,2003-02-25,2003,2,Baked Products
butter,1,snoop dogg,1,1,the shit,2003-02-25,2003,2,Dairy and Egg Products
nut,1,snoop dogg,1,1,the shit,2003-02-25,2003,2,Nut and Seed Products
beef,1,snoop dogg,1,1,the shit,2003-02-25,2003,2,Beef Products
ice cube,1,the d.o.c.,1,1,the shit,2003-02-25,2003,2,
ice cube,2,ice cube,1,2,the shit,2003-02-25,2003,2,
cheese,1,wc,1,1,the streets (re-twist),2002-07-23,2002,7,Dairy and Egg Products
cabbage,1,wc,1,1,the streets (re-twist),2002-07-23,2002,7,Vegetables and Vegetable Products
pea,1,wc,1,1,the streets (re-twist),2002-07-23,2002,7,Vegetables and Vegetable Products
bread,2,snoop dogg,1,2,the war iz on,1999-04-06,1999,4,Baked Products
sour,1,knoc-turn'al,1,1,the way i am,0,0,0,Fruits and Fruit Juices
gin,1,knoc-turn'al,1,1,the way i am,0,0,0,
cream,1,snoop dogg,1,1,the way life used to be,2011-03-29,2011,3,Dairy and Egg Products
honey,1,play-n-skillz,1,1,things we do,0,0,0,Sweets
goose,1,play-n-skillz,1,1,things we do,0,0,0,Poultry Products
water,1,play-n-skillz,1,1,things we do,0,0,0,Beverages
whopper,1,snoop dogg,1,1,think about it,2006-11-21,2006,11,Fast Foods
fish,1,snoop dogg,1,1,think about it,2006-11-21,2006,11,Finfish and Shellfish Products
whopper,1,snoop dogg,1,1,think about it [clean],0,0,0,Fast Foods
fish,1,snoop dogg,1,1,think about it [clean],0,0,0,Finfish and Shellfish Products
cinnamon,1,snoop dogg,1,1,this life,0,0,0,Baked Products
spinach,1,snoop dogg,1,1,this life,0,0,0,Vegetables and Vegetable Products
jelly,1,akon,1,1,this w**d iz mine - feat. wiz khalifa,0,0,0,Sweets
honey,1,akon,1,1,this w**d iz mine - feat. wiz khalifa,0,0,0,Sweets
barbeque,1,snoop dogg,1,1,those gurlz,2008-03-07,2008,3,
moonshine,1,snoop dogg,1,1,throwin' down,2012-06-29,2012,6,
moonshine,3,anchored,1,3,throwin' down,2012-06-29,2012,6,
coffee,1,anchored,1,1,throwin' down,2012-06-29,2012,6,Beverages
cheese,1,rappin' 4-tay,1,1,throw it up,0,0,0,Dairy and Egg Products
butter,1,rappin' 4-tay,1,1,throw it up,0,0,0,Dairy and Egg Products
fish,1,rappin' 4-tay,1,1,throw it up,0,0,0,Finfish and Shellfish Products
nut,1,silkk the shocker,1,1,throw yo hood up,1998-02-17,1998,2,Nut and Seed Products
pepper,1,silkk the shocker,1,1,throw yo hood up,1998-02-17,1998,2,Vegetables and Vegetable Products
beef,1,snoop dogg,1,1,thug life,0,0,0,Beef Products
juice,1,snoop dogg,1,1,thug life,0,0,0,Baby Foods
pan,1,west west cuh,1,1,thug life,0,0,0,
bread,1,snoop dogg,1,1,thug life,0,0,0,Baked Products
goose,1,spanky danky,1,1,thug life,0,0,0,Poultry Products
beef,1,murs,1,1,time is now,2008-09-30,2008,9,Beef Products
cheddar,1,snoop lion,1,1,tired of running,2013-04-23,2013,4,Dairy and Egg Products
water,1,katy perry,1,1,tommie sunshine's megasix smash-up,2012-03-23,2012,3,Beverages
popsicle,1,katy perry,1,1,tommie sunshine's megasix smash-up,2012-03-23,2012,3,
barbeque,1,katy perry,1,1,tommie sunshine's megasix smash-up,2012-03-23,2012,3,
honey,1,big pimpin,1,1,too high (poly high),2001-10-23,2001,10,Sweets
berry,1,big pimpin,1,1,too high (poly high),2001-10-23,2001,10,
drink,1,daz dillinger,1,1,too high (poly high),2001-10-23,2001,10,
herb,1,snoop dogg,1,1,top down,2016-05-24,2016,5,Beverages
soda,1,snoop dogg,1,1,toss it,2017-05-19,2017,5,Baked Products
sugar,1,too $hort,1,1,toss it,2017-05-19,2017,5,Sweets
honey,1,too $hort,1,1,toss it,2017-05-19,2017,5,Sweets
soda pop,1,snoop dogg,1,1,toss it,2017-05-19,2017,5,
wine,1,snoop dogg,1,1,totz n da hood,0,0,0,Beverages
drink,1,snoop dogg,1,1,totz n da hood,0,0,0,
gin,1,snoop dogg,1,1,totz n da hood,0,0,0,
juice,1,snoop dogg,1,1,totz n da hood,0,0,0,Baby Foods
goose,1,snoop dogg,1,1,totz n da hood,0,0,0,Poultry Products
egg,1,snoop dogg,1,1,totz n da hood,0,0,0,Dairy and Egg Products
rose,1,rich boy,1,1,touch that ass,2007-03-13,2007,3,Beverages
filet mignon,1,rich boy,-1,-1,touch that ass,2007-03-13,2007,3,
wine,1,snoop dogg,1,1,toyz n da hood,2011-03-29,2011,3,Beverages
wine,1,bootsy collins,1,1,toyz n da hood,2011-03-29,2011,3,Beverages
drink,1,snoop dogg,1,1,toyz n da hood,2011-03-29,2011,3,
drink,1,bootsy collins,1,1,toyz n da hood,2011-03-29,2011,3,
gin,1,snoop dogg,1,1,toyz n da hood,2011-03-29,2011,3,
gin,1,bootsy collins,1,1,toyz n da hood,2011-03-29,2011,3,
juice,1,snoop dogg,1,1,toyz n da hood,2011-03-29,2011,3,Baby Foods
juice,1,bootsy collins,1,1,toyz n da hood,2011-03-29,2011,3,Baby Foods
goose,1,snoop dogg,1,1,toyz n da hood,2011-03-29,2011,3,Poultry Products
goose,1,bootsy collins,1,1,toyz n da hood,2011-03-29,2011,3,Poultry Products
egg,1,snoop dogg,1,1,toyz n da hood,2011-03-29,2011,3,Dairy and Egg Products
egg,1,bootsy collins,1,1,toyz n da hood,2011-03-29,2011,3,Dairy and Egg Products
herb,1,snoop dogg,1,1,traffic jam (remix),0,0,0,Beverages
herb,2,stephen marley,1,2,traffic jam (remix),0,0,0,Beverages
food,1,stephen marley,1,1,traffic jam (remix),0,0,0,
wine,1,"damian ""jr. gong"" marley",1,1,traffic jam (remix),0,0,0,Beverages
meal,1,"damian ""jr. gong"" marley",1,1,traffic jam (remix),0,0,0,Baked Products
tea,1,"damian ""jr. gong"" marley",1,1,traffic jam (remix),0,0,0,Beverages
fruit,1,"damian ""jr. gong"" marley",1,1,traffic jam (remix),0,0,0,Baby Foods
muffin,2,"damian ""jr. gong"" marley",1,2,traffic jam (remix),0,0,0,Baked Products
drink,1,snoop dogg,1,1,transition,2017-07-07,2017,7,
bacon,1,snoop dogg,1,1,transition,2017-07-07,2017,7,Pork Products
honey,1,snoop dogg,1,1,transition,2017-07-07,2017,7,Sweets
brandy,1,snoop dogg,1,1,trash bags,2017-05-10,2017,5,
tangy,1,snoop dogg,1,1,trash bags,2017-05-10,2017,5,
candy,1,snoop dogg,1,1,trash bags,2017-05-10,2017,5,Sweets
rose,1,snoop dogg,1,1,trash bags,2017-05-10,2017,5,Beverages
pina,1,snoop dogg,1,1,trash bags,2017-05-10,2017,5,
bread,2,snoop dogg,1,2,trash bags,2017-05-10,2017,5,Baked Products
peach,1,snoop dogg,1,1,trash bags,2017-05-10,2017,5,Fruits and Fruit Juices
champagne,1,snoop dogg,1,1,trash bags,2017-05-10,2017,5,
coco,1,snoop dogg,1,1,trash bags,2017-05-10,2017,5,
chocolate,1,snoop dogg,1,1,trash bags,2017-05-10,2017,5,Sweets
lime,1,snoop dogg,1,1,trash bags,2017-05-10,2017,5,Sweets
pineapple,1,snoop dogg,1,1,trash bags,2017-05-10,2017,5,Fruits and Fruit Juices
pina colada,1,snoop dogg,-1,-1,trash bags,2017-05-10,2017,5,Beverages
steak,1,snoop dogg,1,1,true to the game,0,0,0,Beef Products
shrimp,1,snoop dogg,1,1,true to the game,0,0,0,Finfish and Shellfish Products
nut,2,snoop dogg,1,2,true to the game,0,0,0,Nut and Seed Products
rabbit,1,snoop dogg,1,1,true to the game,0,0,0,"Lamb, Veal, and Game Products"
glaze,1,dj glaze,1,1,true to the game,0,0,0,Sweets
water,1,mystikal,1,1,tru tank doggs,1998-08-04,1998,8,Beverages
vegetable,1,mystikal,1,1,tru tank doggs,1998-08-04,1998,8,Baby Foods
alcohol,1,mystikal,1,1,tru tank doggs,1998-08-04,1998,8,Spices and Herbs
chicken,1,snoop dogg,1,1,tru tank doggs,1998-08-04,1998,8,Poultry Products
collard,1,snoop dogg,1,1,tru tank doggs,1998-08-04,1998,8,Vegetables and Vegetable Products
chicken wing,1,snoop dogg,1,1,tru tank doggs,1998-08-04,1998,8,
collard green,1,snoop dogg,1,1,tru tank doggs,1998-08-04,1998,8,
water,1,snoop dogg,1,1,tru tank dogs,1998-08-04,1998,8,Beverages
vegetable,1,snoop dogg,1,1,tru tank dogs,1998-08-04,1998,8,Baby Foods
alcohol,1,snoop dogg,1,1,tru tank dogs,1998-08-04,1998,8,Spices and Herbs
chicken,1,snoop dogg,1,1,tru tank dogs,1998-08-04,1998,8,Poultry Products
collard,1,snoop dogg,1,1,tru tank dogs,1998-08-04,1998,8,Vegetables and Vegetable Products
chicken wing,1,snoop dogg,1,1,tru tank dogs,1998-08-04,1998,8,
collard green,1,snoop dogg,1,1,tru tank dogs,1998-08-04,1998,8,
gin,1,snoop dogg,1,1,tune in to doggy's station,0,0,0,
gin,1,damani nkosi,1,1,t'was the night before christmas,0,0,0,
tonic,1,damani nkosi,1,1,t'was the night before christmas,0,0,0,
bread,2,snoop dogg,1,2,two or more,2016-06-28,2016,6,Baked Products
meat,1,snoop dogg,1,1,two or more,2016-06-28,2016,6,Baby Foods
cabbage,1,snoop dogg,1,1,two or more,2016-06-28,2016,6,Vegetables and Vegetable Products
flavor,1,snoop dogg,1,1,two or more,2016-06-28,2016,6,
spinach,1,snoop dogg,1,1,u know what i'm throwin up,0,0,0,Vegetables and Vegetable Products
nut,1,snoop dogg,1,1,u know what i'm throwin up,0,0,0,Nut and Seed Products
chicken,2,snoop dogg,1,2,u name it (holiday anthem),2016-11-24,2016,11,Poultry Products
chicken,6,shirley caesar,1,6,u name it (holiday anthem),2016-11-24,2016,11,Poultry Products
chicken,4,snoop dogg,1,4,u name it (holiday anthem),2016-11-24,2016,11,Poultry Products
rice,1,snoop dogg,1,1,u name it (holiday anthem),2016-11-24,2016,11,Cereal Grains and Pasta
food,1,snoop dogg,1,1,u name it (holiday anthem),2016-11-24,2016,11,
chocolate,1,snoop dogg,1,1,u name it (holiday anthem),2016-11-24,2016,11,Sweets
cake,1,snoop dogg,1,1,u name it (holiday anthem),2016-11-24,2016,11,Baked Products
ham,1,snoop dogg,1,1,u name it (holiday anthem),2016-11-24,2016,11,Pork Products
yam,1,snoop dogg,1,1,u name it (holiday anthem),2016-11-24,2016,11,Vegetables and Vegetable Products
cheese,1,snoop dogg,1,1,u name it (holiday anthem),2016-11-24,2016,11,Dairy and Egg Products
collard,1,snoop dogg,1,1,u name it (holiday anthem),2016-11-24,2016,11,Vegetables and Vegetable Products
apple,1,snoop dogg,1,1,u name it (holiday anthem),2016-11-24,2016,11,Fruits and Fruit Juices
turkey,1,snoop dogg,1,1,u name it (holiday anthem),2016-11-24,2016,11,Poultry Products
turkey,6,shirley caesar,1,6,u name it (holiday anthem),2016-11-24,2016,11,Poultry Products
turkey,4,snoop dogg,1,4,u name it (holiday anthem),2016-11-24,2016,11,Poultry Products
bean,3,shirley caesar,1,3,u name it (holiday anthem),2016-11-24,2016,11,Legumes and Legume Products
bean,2,snoop dogg,1,2,u name it (holiday anthem),2016-11-24,2016,11,Legumes and Legume Products
potato,3,shirley caesar,1,3,u name it (holiday anthem),2016-11-24,2016,11,Vegetables and Vegetable Products
potato,2,snoop dogg,1,2,u name it (holiday anthem),2016-11-24,2016,11,Vegetables and Vegetable Products
tomato,3,shirley caesar,1,3,u name it (holiday anthem),2016-11-24,2016,11,Vegetables and Vegetable Products
tomato,2,snoop dogg,1,2,u name it (holiday anthem),2016-11-24,2016,11,Vegetables and Vegetable Products
lamb,3,shirley caesar,1,3,u name it (holiday anthem),2016-11-24,2016,11,"Lamb, Veal, and Game Products"
lamb,2,snoop dogg,1,2,u name it (holiday anthem),2016-11-24,2016,11,"Lamb, Veal, and Game Products"
rabbit,3,shirley caesar,1,3,u name it (holiday anthem),2016-11-24,2016,11,"Lamb, Veal, and Game Products"
rabbit,2,snoop dogg,1,2,u name it (holiday anthem),2016-11-24,2016,11,"Lamb, Veal, and Game Products"
german chocolate,1,snoop dogg,1,1,u name it (holiday anthem),2016-11-24,2016,11,
chocolate cake,1,snoop dogg,-1,-1,u name it (holiday anthem),2016-11-24,2016,11,
collard green,1,snoop dogg,1,1,u name it (holiday anthem),2016-11-24,2016,11,
cereal,1,kid capri,1,1,unify,1998-11-17,1998,11,Breakfast Cereals
juice,1,kid capri,1,1,unify,1998-11-17,1998,11,Baby Foods
cereal,1,snoop dogg,1,1,unify,1999-03-25,1999,3,Breakfast Cereals
juice,1,snoop dogg,1,1,unify,1999-03-25,1999,3,Baby Foods
wine,1,snoop dogg,1,1,unify,1999-03-25,1999,3,Beverages
cereal,1,snoop dogg,1,1,unify,0,0,0,Breakfast Cereals
juice,1,snoop dogg,1,1,unify,0,0,0,Baby Foods
vodka,1,fabolous,1,1,up on things,2003-03-04,2003,3,Beverages
bean,1,fabolous,1,1,up on things,2003-03-04,2003,3,Legumes and Legume Products
cake,1,snoop,1,1,ups & downs,2004-11-16,2004,11,Baked Products
mushroom,1,snoop,1,1,ups & downs,2004-11-16,2004,11,Vegetables and Vegetable Products
cocktail,1,robyn,1,1,u should know better,2010-09-06,2010,9,"Soups, Sauces, and Gravies"
cheese,1,snoop dogg,1,1,u should know better,2010-09-06,2010,9,Dairy and Egg Products
coffee,1,snoop dogg,1,1,u should know better,2010-09-06,2010,9,Beverages
homemade,1,threat,1,1,usual suspects,2001-10-23,2001,10,Cereal Grains and Pasta
eel,1,threat,1,1,usual suspects,2001-10-23,2001,10,Finfish and Shellfish Products
food,2,snoop dogg,1,2,vapors,1996-11-12,1996,11,
honey,1,snoop dogg,1,1,vapors (dj battlecat remix),2017-04-19,2017,4,Sweets
food,1,snoop dogg,1,1,vapors (dj battlecat remix),2017-04-19,2017,4,
drink,3,snoop dogg,1,3,vibe (with a pimp),2007-03-27,2007,3,
lollipop,1,azjah,1,1,ventalation,2019-08-16,2019,8,
anise,1,snoop dogg,1,1,walking on air,2014-01-13,2014,1,
anise,1,bella blue,1,1,walking on air,2014-01-13,2014,1,
anise,1,ian thomas,1,1,walking on air,2014-01-13,2014,1,
beef,1,snoop dogg,1,1,want to,2016-04-08,2016,4,Beef Products
lox,1,lox chatterbox,1,1,want to,2016-04-08,2016,4,Finfish and Shellfish Products
restaurant,4,cher lloyd,1,4,want u back (remix),2012-08-03,2012,8,Restaurant Foods
lime,1,master p,1,1,war wounds,1998-06-02,1998,6,Sweets
dough,1,master p,1,1,war wounds,1998-06-02,1998,6,
lime,1,snoop dogg,1,1,war wounds,0,0,0,Sweets
dough,1,snoop dogg,1,1,war wounds,0,0,0,
bread,1,snoop dogg,1,1,wasn't your fault,2002-11-26,2002,11,Baked Products
baguette,1,snoop dogg,1,1,waves,2018-02-20,2018,2,
sour,1,snoop dogg,1,1,way i am,0,0,0,Fruits and Fruit Juices
gin,1,snoop dogg,1,1,way i am,0,0,0,
nut,1,kid rock,1,1,wcsr,2001-11-20,2001,11,Nut and Seed Products
dough,1,lil' italy,1,1,we ain't hard 2 find,1999-08-03,1999,8,
juice,1,snoop dogg,1,1,we be puttin' it down!,1999-01-08,1999,1,Baby Foods
gin,1,snoop dogg,1,1,we be puttin' it down!,1999-01-08,1999,1,
cheese,1,snoop dogg,1,1,we be puttin' it down!,1999-01-08,1999,1,Dairy and Egg Products
candy,1,snoop dogg,1,1,weed n wax,2014-02-27,2014,2,Sweets
cake,1,snoop dogg,1,1,weed n wax,2014-02-27,2014,2,Baked Products
bread,1,snoop dogg,1,1,weed n wax,2014-02-27,2014,2,Baked Products
cheese,1,snoop dogg,1,1,weed n wax,2014-02-27,2014,2,Dairy and Egg Products
french toast,1,snoop dogg,1,1,weed n wax,2014-02-27,2014,2,Baked Products
honey,1,bad azz,1,1,we from the lbc,2001-07-17,2001,7,Sweets
cake,1,bad azz,1,1,we from the lbc,2001-07-17,2001,7,Baked Products
gumbo,1,bad azz,1,1,we from the lbc,2001-07-17,2001,7,
melon,1,freeway,1,1,we get around,2003-02-25,2003,2,Fruits and Fruit Juices
dough,2,freeway,1,2,we get around,2003-02-25,2003,2,
chicken,1,freeway,1,1,we get around,2003-02-25,2003,2,Poultry Products
drinking,1,tha eastsidaz,1,1,welcome 2 tha house,2001-07-31,2001,7,Beverages
cognac,1,tha eastsidaz,1,1,welcome 2 tha house,2001-07-31,2001,7,
fish,1,tha eastsidaz,1,1,welcome 2 tha house,2001-07-31,2001,7,Finfish and Shellfish Products
water,1,40 glocc,1,1,welcome to california (remix),0,0,0,Beverages
bread,1,snoop dogg,1,1,welcome to california (remix),0,0,0,Baked Products
lemonade,1,snoop dogg,1,1,welcome to the world of the plastic beach,2010-03-03,2010,3,Beverages
lemonade,1,2d,1,1,welcome to the world of the plastic beach,2010-03-03,2010,3,Beverages
turkey,1,snoop dogg,1,1,we'll miss u,2016-01-15,2016,1,Poultry Products
dressing,1,snoop dogg,1,1,we'll miss u,2016-01-15,2016,1,Fats and Oils
sugar,1,snoop dogg,1,1,we'll miss u,2016-01-15,2016,1,Sweets
sugar free,1,snoop dogg,1,1,we'll miss u,2016-01-15,2016,1,Beverages
drink,1,,1,1,we rest in cali,2011-03-29,2011,3,
juice,1,,1,1,we rest in cali,2011-03-29,2011,3,Baby Foods
