food_word,food_word_count,artist,food_word_value,food_word_total,song,release_date,release_year,release_month,food_category_description
raspberry,1,ski mask the slump god,1,1,iwatchedhimdrown (intro),2015-11-11,2015,11,Fruits and Fruit Juices
patty,8,xxxtentacion,1,8,i wonder if bloods watch blue’s clues (og),2016-09-16,2016,9,Poultry Products
patty,8,craig xen,1,8,i wonder if bloods watch blue’s clues (og),2016-09-16,2016,9,Poultry Products
cake,8,xxxtentacion,1,8,i wonder if bloods watch blue’s clues (og),2016-09-16,2016,9,Baked Products
cake,9,craig xen,1,9,i wonder if bloods watch blue’s clues (og),2016-09-16,2016,9,Baked Products
beef,1,xxxtentacion,1,1,i wonder if bloods watch blue’s clues (og),2016-09-16,2016,9,Beef Products
beef,2,craig xen,1,2,i wonder if bloods watch blue’s clues (og),2016-09-16,2016,9,Beef Products
sirloin,1,xxxtentacion,1,1,i wonder if bloods watch blue’s clues (og),2016-09-16,2016,9,"Lamb, Veal, and Game Products"
steak,1,xxxtentacion,1,1,i wonder if bloods watch blue’s clues (og),2016-09-16,2016,9,Beef Products
lettuce,1,xxxtentacion,1,1,i wonder if bloods watch blue’s clues (og),2016-09-16,2016,9,Vegetables and Vegetable Products
nut,1,xxxtentacion,1,1,i wonder if bloods watch blue’s clues (og),2016-09-16,2016,9,Nut and Seed Products
kit kat,1,craig xen,2,2,i wonder if bloods watch blue’s clues (og),2016-09-16,2016,9,
patty,8,xxxtentacion,1,8,i wonder if bloods watch blue’s clues (patty cake),2016-09-19,2016,9,Poultry Products
patty,8,craig xen,1,8,i wonder if bloods watch blue’s clues (patty cake),2016-09-19,2016,9,Poultry Products
cake,8,xxxtentacion,1,8,i wonder if bloods watch blue’s clues (patty cake),2016-09-19,2016,9,Baked Products
cake,9,craig xen,1,9,i wonder if bloods watch blue’s clues (patty cake),2016-09-19,2016,9,Baked Products
beef,1,xxxtentacion,1,1,i wonder if bloods watch blue’s clues (patty cake),2016-09-19,2016,9,Beef Products
beef,2,craig xen,1,2,i wonder if bloods watch blue’s clues (patty cake),2016-09-19,2016,9,Beef Products
sirloin,1,xxxtentacion,1,1,i wonder if bloods watch blue’s clues (patty cake),2016-09-19,2016,9,"Lamb, Veal, and Game Products"
steak,1,xxxtentacion,1,1,i wonder if bloods watch blue’s clues (patty cake),2016-09-19,2016,9,Beef Products
lettuce,1,xxxtentacion,1,1,i wonder if bloods watch blue’s clues (patty cake),2016-09-19,2016,9,Vegetables and Vegetable Products
nut,1,xxxtentacion,1,1,i wonder if bloods watch blue’s clues (patty cake),2016-09-19,2016,9,Nut and Seed Products
kit kat,1,craig xen,2,2,i wonder if bloods watch blue’s clues (patty cake),2016-09-19,2016,9,
drink,6,chris king,1,6,jah (xxxtentacion tribute),2018-06-21,2018,6,
fish,1,phixel,1,1,just let go (demo),2020-01-01,2020,1,Finfish and Shellfish Products
fish stick,1,phixel,1,1,just let go (demo),2020-01-01,2020,1,Finfish and Shellfish Products
butter,1,xxxtentacion,1,1,kick in the door,2014-03-27,2014,3,Dairy and Egg Products
ice,6,xxxtentacion,1,6,kill my vibe (solo version),2020-06-12,2020,6,
bean,1,xxxtentacion,1,1,kill my vibe (solo version),2020-06-12,2020,6,Legumes and Legume Products
beef,1,xxxtentacion,1,1,kill my vibe (solo version),2020-06-12,2020,6,Beef Products
gum,1,x,1,1,king.of.kings,0,0,0,Sweets
soy,1,carc 3lt,1,1,la muerte me busca,2019-01-08,2019,1,Baby Foods
ice,8,xxxtentacion,1,8,kill my vibe,2019-12-06,2019,12,
ice,1,tom g,1,1,kill my vibe,2019-12-06,2019,12,
iced,1,tom g,1,1,kill my vibe,2019-12-06,2019,12,Beverages
starbucks,1,tom g,1,1,kill my vibe,2019-12-06,2019,12,
champagne,1,tom g,1,1,kill my vibe,2019-12-06,2019,12,
meat,1,xxxtentacion,1,1,king's dead (freestyle),2018-03-08,2018,3,Baby Foods
starbucks,1,roboi,1,1,look at me,2018-10-18,2018,10,
starbucks,1,xxxtentacion's look at me!,1,1,look at me,2018-03-11,2018,3,
goat,1,jup,1,1,look at me,2018-03-11,2018,3,Dairy and Egg Products
nut,1,jup,1,1,look at me,2018-03-11,2018,3,Nut and Seed Products
cream,14,very smurt,1,14,look at meme!,2019-05-03,2019,5,Dairy and Egg Products
meat,1,very smurt,1,1,look at meme!,2019-05-03,2019,5,Baby Foods
starbucks,1,very smurt,1,1,look at meme!,2019-05-03,2019,5,
sauce,1,xxxtentacion,1,1,​love yourself (interlude) [instrumental],2019-09-06,2019,9,"Soups, Sauces, and Gravies"
coffee,2,xxxtentacion,1,2,$lumped whip,2014-02-16,2014,2,Beverages
drink,1,xxxtentacion,1,1,$lumped whip,2014-02-16,2014,2,
toffee,1,xxxtentacion,1,1,$lumped whip,2014-02-16,2014,2,Sweets
ice,1,sully the chief god,1,1,$lumped whip,2014-02-16,2014,2,
coffee drink,1,xxxtentacion,-1,-1,$lumped whip,2014-02-16,2014,2,
coffee toffee,1,xxxtentacion,-1,-1,$lumped whip,2014-02-16,2014,2,
coffee,2,xxxtentacion,1,2,$lumped whip (original version),2014-02-16,2014,2,Beverages
drink,1,xxxtentacion,1,1,$lumped whip (original version),2014-02-16,2014,2,
toffee,1,xxxtentacion,1,1,$lumped whip (original version),2014-02-16,2014,2,Sweets
ice,1,newage sully the chief god,1,1,$lumped whip (original version),2014-02-16,2014,2,
coffee drink,1,xxxtentacion,-1,-1,$lumped whip (original version),2014-02-16,2014,2,
coffee toffee,1,xxxtentacion,-1,-1,$lumped whip (original version),2014-02-16,2014,2,
starbucks,1,xxxtentacion,1,1,look at me!,2015-12-30,2015,12,
coffee,3,nyora spouse,1,3,$lumpted whip (snippet unmastered),2014-02-16,2014,2,Beverages
coffee,3,xxxtentacion,1,3,$lumpted whip (snippet unmastered),2014-02-16,2014,2,Beverages
coffee,3,all,1,3,$lumpted whip (snippet unmastered),2014-02-16,2014,2,Beverages
drink,1,nyora spouse,1,1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,
drink,1,xxxtentacion,1,1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,
drink,1,all,1,1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,
toffee,1,nyora spouse,1,1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,Sweets
toffee,1,xxxtentacion,1,1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,Sweets
toffee,1,all,1,1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,Sweets
ice,1,xxxtentacion,1,1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,
ice,1,sully the chief god as newage,1,1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,
coffee drink,1,nyora spouse,-1,-1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,
coffee drink,1,xxxtentacion,-1,-1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,
coffee drink,1,all,-1,-1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,
coffee toffee,1,nyora spouse,-1,-1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,
coffee toffee,1,xxxtentacion,-1,-1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,
coffee toffee,1,all,-1,-1,$lumpted whip (snippet unmastered),2014-02-16,2014,2,
drink,1,xxxtentacion,1,1,lunacy,2015-07-06,2015,7,
licorice,1,xxxtentacion,1,1,m011y *freestyle* *slopped*,2014-03-05,2014,3,
cheddar,1,xxxtentacion,1,1,m011y *freestyle* *slopped*,2014-03-05,2014,3,Dairy and Egg Products
lollipop,1,xxxtentacion,1,1,maxipads 4 everyone!,2017-04-18,2017,4,
milk,2,xxxtentacion,1,2,maxipads 4 everyone!,2017-04-18,2017,4,Dairy and Egg Products
ice,1,xxxtentacion,1,1,may i flex,2017-12-06,2017,12,
ice,1,monoh,1,1,may i flex,2017-12-06,2017,12,
cod,1,afgoblin,1,1,medicated,2019-12-25,2019,12,Finfish and Shellfish Products
cooking,1,marco,1,1,medicated,2019-12-25,2019,12,Beverages
ice,1,ski mask the slump god,1,1,mega man,2014-11-09,2014,11,
cooking,1,ski mask the slump god,1,1,mega man,2014-11-09,2014,11,Beverages
sprite,1,ski mask the slump god,1,1,mega man,2014-11-09,2014,11,Beverages
dough,1,demon the devil,1,1,megaman.iso,2018-10-01,2018,10,
taco,1,demon the devil,1,1,megaman.iso,2018-10-01,2018,10,Spices and Herbs
ice,1,ski mask the slump god,1,1,megaman.iso,2018-10-01,2018,10,
sprite,1,ski mask the slump god,1,1,megaman.iso,2018-10-01,2018,10,Beverages
goat,1,yung tripp,1,1,megaman (remix),2019-10-10,2019,10,Dairy and Egg Products
ice,1,ski mask the slump god,1,1,megaman (remix),2019-10-10,2019,10,
cooking,1,ski mask the slump god,1,1,megaman (remix),2019-10-10,2019,10,Beverages
sprite,1,ski mask the slump god,1,1,megaman (remix),2019-10-10,2019,10,Beverages
ice,1,$ki mask,1,1,mega man / wyd,0,0,0,
cooking,1,$ki mask,1,1,mega man / wyd,0,0,0,Beverages
sprite,1,$ki mask,1,1,mega man / wyd,0,0,0,Beverages
bread,1,kin$oul,1,1,members only shit,2017-06-26,2017,6,Baked Products
fry,1,ikabodveins,1,1,members only shit,2017-06-26,2017,6,
ice,1,ski mask the slump god,1,1,make eem run!,2019-01-23,2019,1,
snail,1,ski mask the slump god,1,1,make eem run!,2019-01-23,2019,1,Finfish and Shellfish Products
flapjack,1,ski mask the slump god,1,1,make eem run!,2019-01-23,2019,1,
syrup,1,ski mask the slump god,1,1,make eem run!,2019-01-23,2019,1,Sweets
goose,1,ski mask the slump god,1,1,make eem run!,2019-01-23,2019,1,Poultry Products
ice,1,pnb rock,1,1,middle child,2019-05-03,2019,5,
ice,1,xxxtentacion,1,1,middle child,2019-05-03,2019,5,
licorice,1,xxxtentacion,1,1,mo11y *freestyle* *unslopped*,2014-03-05,2014,3,
cheddar,1,xxxtentacion,1,1,mo11y *freestyle* *unslopped*,2014-03-05,2014,3,Dairy and Egg Products
peanut,8,xxxtentacion,1,8,moon rock,2019-07-26,2019,7,Legumes and Legume Products
butter,8,xxxtentacion,1,8,moon rock,2019-07-26,2019,7,Dairy and Egg Products
jelly,8,xxxtentacion,1,8,moon rock,2019-07-26,2019,7,Sweets
peanut butter,8,xxxtentacion,-1,-8,moon rock,2019-07-26,2019,7,Legumes and Legume Products
rabbit,1,xxxtentacion,1,1,my thoughts are really bad for you (runaway from me) log #1.5,0,0,0,"Lamb, Veal, and Game Products"
nut,1,xxxtentacion,1,1,netherrack! (i just won't break),2015-10-23,2015,10,Nut and Seed Products
nut,2,hotboycaleb,1,2,netflix and chill,2015-08-13,2015,8,Nut and Seed Products
nut,1,xxxtentacion,1,1,netflix and chill,2015-08-13,2015,8,Nut and Seed Products
breakfast,1,hotboycaleb,1,1,netflix and chill,2015-08-13,2015,8,Baked Products
pasta,1,ski mask the slump god,1,1,netflix and chill,2015-08-13,2015,8,"Soups, Sauces, and Gravies"
cookie,2,ski mask the slump god,1,2,netflix and chill,2015-08-13,2015,8,Baked Products
sesame,1,ski mask the slump god,1,1,netflix and chill,2015-08-13,2015,8,Baked Products
lemon,1,ski mask the slump god,1,1,netflix and chill,2015-08-13,2015,8,Beverages
rose,1,xxxtentacion,1,1,news,2013-06-14,2013,6,Beverages
pie,2,xxxtentacion,1,2,news,2013-06-14,2013,6,Baked Products
rice,1,xxxtentacion,1,1,//nobodys\\,2014-12-08,2014,12,Cereal Grains and Pasta
fry,1,xxxtentacion,1,1,//nobodys\\,2014-12-08,2014,12,
herbal,1,xxxtentacion,1,1,//nobodys\\,2014-12-08,2014,12,American Indian/Alaska Native Foods
herbal,1,lil reddot,1,1,//nobodys\\,2014-12-08,2014,12,American Indian/Alaska Native Foods
rose,1,ski mask the slump god,1,1,//nobodys\\,2014-12-08,2014,12,Beverages
dough,1,,1,1,//nobodys\\,2014-12-08,2014,12,
dough,2,tyga,1,2,northstar (all 3 verses),2020-04-30,2020,4,
ramen,1,joyner lucas,1,1,northstar (all 3 verses),2020-04-30,2020,4,
noodle,1,joyner lucas,1,1,northstar (all 3 verses),2020-04-30,2020,4,Cereal Grains and Pasta
iced,1,joyner lucas,1,1,northstar (all 3 verses),2020-04-30,2020,4,Beverages
tea,1,joyner lucas,1,1,northstar (all 3 verses),2020-04-30,2020,4,Beverages
tic tac,1,tyga,2,2,northstar (all 3 verses),2020-04-30,2020,4,
ramen noodle,1,joyner lucas,-1,-1,northstar (all 3 verses),2020-04-30,2020,4,"Soups, Sauces, and Gravies"
iced tea,1,joyner lucas,-1,-1,northstar (all 3 verses),2020-04-30,2020,4,
dough,2,tyga,1,2,north star (original),0,0,0,
tic tac,1,tyga,2,2,north star (original),0,0,0,
ramen,1,joyner lucas,1,1,northstar (remix),2019-12-06,2019,12,
noodle,1,joyner lucas,1,1,northstar (remix),2019-12-06,2019,12,Cereal Grains and Pasta
iced,1,joyner lucas,1,1,northstar (remix),2019-12-06,2019,12,Beverages
tea,1,joyner lucas,1,1,northstar (remix),2019-12-06,2019,12,Beverages
ramen noodle,1,joyner lucas,-1,-1,northstar (remix),2019-12-06,2019,12,"Soups, Sauces, and Gravies"
iced tea,1,joyner lucas,-1,-1,northstar (remix),2019-12-06,2019,12,
rose,1,xxxtentacion,1,1,news/flock,2013-06-17,2013,6,Beverages
pie,2,xxxtentacion,1,2,news/flock,2013-06-17,2013,6,Baked Products
nut,1,xxxtentacion,1,1,news/flock,2013-06-17,2013,6,Nut and Seed Products
tea,8,xxxtentacion,1,8,ochakai,2016-03-31,2016,3,Beverages
tea,11,original god,1,11,ochakai,2016-03-31,2016,3,Beverages
tea,6,kamiyada,1,6,ochakai,2016-03-31,2016,3,Beverages
nut,1,original god,1,1,ochakai,2016-03-31,2016,3,Nut and Seed Products
nut,1,kamiyada,1,1,ochakai,2016-03-31,2016,3,Nut and Seed Products
syrup,1,original god,1,1,ochakai,2016-03-31,2016,3,Sweets
syrup,1,kamiyada,1,1,ochakai,2016-03-31,2016,3,Sweets
beef,1,kamiyada,1,1,ochakai,2016-03-31,2016,3,Beef Products
drink,1,ski mask the slump god,1,1,off the wall!,2017-06-08,2017,6,
drink,1,corey taylor sample,1,1,off the wall!,2017-06-08,2017,6,
gatorade,1,ski mask the slump god,1,1,off the wall!,2017-06-08,2017,6,Beverages
spinach,1,xxxtentacion,1,1,off the wall!,2017-06-08,2017,6,Vegetables and Vegetable Products
sauce,1,xxxtentacion,1,1,off the wall!,2017-06-08,2017,6,"Soups, Sauces, and Gravies"
noodle,1,xxxtentacion,1,1,off the wall!,2017-06-08,2017,6,Cereal Grains and Pasta
tic tac,1,xxxtentacion,2,2,off the wall!,2017-06-08,2017,6,
lollipop,1,xxxtentacion & sixtytails,1,1,ok shorty remix,2020-06-13,2020,6,
ice,3,lonely rich,1,3,onfroy (wrist heavy),2018-10-26,2018,10,
batter,1,xxxtentacion,1,1,okage the shadow king,2014-09-23,2014,9,Poultry Products
water,1,xxxtentacion,1,1,ok shorty!,2017-08-13,2017,8,Beverages
water,2,xxxtentacion,1,2,pain is evil,0,0,0,Beverages
cactus,1,xxxtentacion,1,1,palm trees,2014-02-12,2014,2,
cinnamon,1,xxxtentacion,1,1,palm trees,2014-02-12,2014,2,Baked Products
condiment,1,xxxtentacion,1,1,palm trees,2014-02-12,2014,2,
tomato,1,nyora spouse,1,1,palm trees,2014-02-12,2014,2,Vegetables and Vegetable Products
dough,1,nyora spouse,1,1,palm trees,2014-02-12,2014,2,
patty,8,xxxtentacion,1,8,patty cake remix,2018-08-01,2018,8,Poultry Products
patty,8,craig xen,1,8,patty cake remix,2018-08-01,2018,8,Poultry Products
cake,8,xxxtentacion,1,8,patty cake remix,2018-08-01,2018,8,Baked Products
cake,9,craig xen,1,9,patty cake remix,2018-08-01,2018,8,Baked Products
beef,1,xxxtentacion,1,1,patty cake remix,2018-08-01,2018,8,Beef Products
beef,2,craig xen,1,2,patty cake remix,2018-08-01,2018,8,Beef Products
sirloin,1,xxxtentacion,1,1,patty cake remix,2018-08-01,2018,8,"Lamb, Veal, and Game Products"
steak,1,xxxtentacion,1,1,patty cake remix,2018-08-01,2018,8,Beef Products
lettuce,1,xxxtentacion,1,1,patty cake remix,2018-08-01,2018,8,Vegetables and Vegetable Products
nut,1,xxxtentacion,1,1,patty cake remix,2018-08-01,2018,8,Nut and Seed Products
kit kat,1,craig xen,2,2,patty cake remix,2018-08-01,2018,8,
pizza,1,xxxtentacion,1,1,pitchfork confession,0,0,0,Fast Foods
ice,1,ski mask the slump god,1,1,planet drool,2015-04-20,2015,4,
nut,1,ski mask the slump god,1,1,planet drool,2015-04-20,2015,4,Nut and Seed Products
molasses,1,ski mask the slump god,1,1,planet drool,2015-04-20,2015,4,Baked Products
chef boyardee,1,ski mask the slump god,2,2,planet drool,2015-04-20,2015,4,
water,1,xxxtentacion,1,1,prime time,2015-03-12,2015,3,Beverages
wendys,1,nyora spouse,1,1,prime time,2015-03-12,2015,3,Fast Foods
pasta,1,ski mask the slump god,1,1,prime time,2015-03-12,2015,3,"Soups, Sauces, and Gravies"
water,2,xxxtentacion,1,2,prime (verse),2015-03-23,2015,3,Beverages
cherry,1,xxxtentacion,1,1,purrposely,2016-01-26,2016,1,Fruits and Fruit Juices
cherry,1,denzel curry,1,1,purrposely,2016-01-26,2016,1,Fruits and Fruit Juices
beef,1,xxxtentacion,1,1,purrposely,2016-01-26,2016,1,Beef Products
beef,1,denzel curry,1,1,purrposely,2016-01-26,2016,1,Beef Products
mm,5,xxxtentacion,1,5,#proudcatowner #ihaterappers #ieatpussy,2017-12-26,2017,12,
nut,1,xxxtentacion,1,1,#proudcatowner #ihaterappers #ieatpussy,2017-12-26,2017,12,Nut and Seed Products
patty,1,xxxtentacion,1,1,#proudcatowner #ihaterappers #ieatpussy,2017-12-26,2017,12,Poultry Products
lo mein,1,xxxtentacion,2,2,#proudcatowner #ihaterappers #ieatpussy,2017-12-26,2017,12,
nut,1,xxxtentacion,1,1,#proudcatownerremix,2019-08-20,2019,8,Nut and Seed Products
patty,1,xxxtentacion,1,1,#proudcatownerremix,2019-08-20,2019,8,Poultry Products
candy,1,rico nasty,1,1,#proudcatownerremix,2019-08-20,2019,8,Sweets
fruity,1,rico nasty,1,1,#proudcatownerremix,2019-08-20,2019,8,
lo mein,1,xxxtentacion,2,2,#proudcatownerremix,2019-08-20,2019,8,
rice,1,xxxtentacion,1,1,​rare,2014-12-01,2014,12,Cereal Grains and Pasta
water,1,xxxtentacion,1,1,"rare, part 2",2015-05-05,2015,5,Beverages
goose,1,03 greedo,1,1,ready set go,2019-07-24,2019,7,Poultry Products
tea,8,5h0ckw4v3,1,8,#remixedteainyohood,0,0,0,Beverages
honey,1,xxxtentacion,1,1,restinpussy,2015-03-30,2015,3,Sweets
rib,1,xxxtentacion,1,1,ribs,0,0,0,Beef Products
bread,1,xxxtentacion,1,1,royalty,2019-07-19,2019,7,Baked Products
iced,1,stefflon don,1,1,royalty,2019-07-19,2019,7,Beverages
pan,1,vybz kartel,1,1,royalty,2019-07-19,2019,7,
dough,1,vybz kartel,1,1,royalty,2019-07-19,2019,7,
water,3,stain,1,3,rip roach,2016-05-12,2016,5,Beverages
water,3,xxxtentacion,1,3,rip roach,2016-05-12,2016,5,Beverages
water,3,ski mask the slump god,1,3,rip roach,2016-05-12,2016,5,Beverages
breakfast,1,xxxtentacion,1,1,rip roach,2016-05-12,2016,5,Baked Products
sauce,1,xxxtentacion,1,1,rip roach,2016-05-12,2016,5,"Soups, Sauces, and Gravies"
milk,1,xxxtentacion,1,1,rip roach,2016-05-12,2016,5,Dairy and Egg Products
rice,1,xxxtentacion,1,1,rip roach,2016-05-12,2016,5,Cereal Grains and Pasta
fructose,1,ski mask the slump god,1,1,rip roach,2016-05-12,2016,5,Sweets
cheese,3,kodak black,1,3,roll in peace,2017-08-18,2017,8,Dairy and Egg Products
bean,3,kodak black,1,3,roll in peace,2017-08-18,2017,8,Legumes and Legume Products
ketchup,1,kodak black,1,1,roll in peace,2017-08-18,2017,8,Vegetables and Vegetable Products
bread,1,xxxtentacion,1,1,royalty (original),2019-07-19,2019,7,Baked Products
sauce,1,juice wrld,1,1,sad! (feat. juice wrld) [remix],2018-07-01,2018,7,"Soups, Sauces, and Gravies"
cheese,1,xxxtentacion,1,1,run up on me,2015-04-10,2015,4,Dairy and Egg Products
sauce,18,eduxvv,1,18,sauce! remix,0,0,0,"Soups, Sauces, and Gravies"
sauce,2,xxxtentacion,1,2,save me,2019-11-09,2019,11,"Soups, Sauces, and Gravies"
sauce,2,roboi,1,2,save me,2019-11-09,2019,11,"Soups, Sauces, and Gravies"
water,2,kilo jr.,1,2,save yourself!,2015-10-21,2015,10,Beverages
water,1,xxxtentacion,1,1,save yourself!,2015-10-21,2015,10,Beverages
drink,1,1hunnitjunior,1,1,save yourself!,2015-10-21,2015,10,
smoothie,1,1hunnitjunior,1,1,save yourself!,2015-10-21,2015,10,
ice,4,ski mask the slump god,1,4,save yourself!,2015-10-21,2015,10,
tropicana,1,ski mask the slump god,1,1,save yourself!,2015-10-21,2015,10,
gum,1,ski mask the slump god,1,1,save yourself!,2015-10-21,2015,10,Sweets
dough,1,ski mask the slump god,1,1,save yourself!,2015-10-21,2015,10,
beer,1,ski mask the slump god,1,1,save yourself!,2015-10-21,2015,10,Beverages
nut,1,xxxtentacion,1,1,save yourself!,2015-10-21,2015,10,Nut and Seed Products
goat,1,xxxtentacion,1,1,save yourself!,2015-10-21,2015,10,Dairy and Egg Products
mm,2,xxxtentacion,1,2,save yourself!,2015-10-21,2015,10,
bubble gum,1,ski mask the slump god,1,1,save yourself!,2015-10-21,2015,10,
sauce,17,xxxtentacion,1,17,sauce!,2019-01-23,2019,1,"Soups, Sauces, and Gravies"
mm,1,xxxtentacion,1,1,shining like the northstar,2018-02-01,2018,2,
feta,1,xxxtentacion,1,1,shining like the northstar,2018-02-01,2018,2,Dairy and Egg Products
rice,1,xxxtentacion,1,1,shogani's xxxtra mix,2019-07-30,2019,7,Cereal Grains and Pasta
nut,1,xxxtentacion,1,1,shogani's xxxtra mix,2019-07-30,2019,7,Nut and Seed Products
nut,2,hotboycaleb,1,2,shogani's xxxtra mix,2019-07-30,2019,7,Nut and Seed Products
cactus,1,xxxtentacion,1,1,shogani's xxxtra mix,2019-07-30,2019,7,
cinnamon,1,xxxtentacion,1,1,shogani's xxxtra mix,2019-07-30,2019,7,Baked Products
condiment,1,xxxtentacion,1,1,shogani's xxxtra mix,2019-07-30,2019,7,
gin,1,shogani,1,1,shogani's xxxtra mix,2019-07-30,2019,7,
breakfast,1,hotboycaleb,1,1,shogani's xxxtra mix,2019-07-30,2019,7,Baked Products
pasta,1,ski mask the slump god,1,1,shogani's xxxtra mix,2019-07-30,2019,7,"Soups, Sauces, and Gravies"
cookie,2,ski mask the slump god,1,2,shogani's xxxtra mix,2019-07-30,2019,7,Baked Products
sesame,1,ski mask the slump god,1,1,shogani's xxxtra mix,2019-07-30,2019,7,Baked Products
lemon,1,ski mask the slump god,1,1,shogani's xxxtra mix,2019-07-30,2019,7,Beverages
tomato,1,nyora spouse,1,1,shogani's xxxtra mix,2019-07-30,2019,7,Vegetables and Vegetable Products
dough,1,nyora spouse,1,1,shogani's xxxtra mix,2019-07-30,2019,7,
bean,1,xxxtentacion,1,1,show time,2017-09-18,2017,9,Legumes and Legume Products
beef,1,xxxtentacion,1,1,show time,2017-09-18,2017,9,Beef Products
tea,8,xxxtentacion,1,8,​sippin tea (remix),2016-02-29,2016,2,Beverages
tea,1,swerzie,1,1,​sippin tea (remix),2016-02-29,2016,2,Beverages
tea,6,xxxtentacion and swerzie,1,6,​sippin tea (remix),2016-02-29,2016,2,Beverages
pit,1,kin$oul,1,1,slipknot,2017-04-18,2017,4,
water,1,,1,1,sloppy toppy,2017-05-03,2017,5,Beverages
wendys,1,,1,1,sloppy toppy,2017-05-03,2017,5,Fast Foods
pasta,1,,1,1,sloppy toppy,2017-05-03,2017,5,"Soups, Sauces, and Gravies"
lemonade,2,xxxtentacion,1,2,smash!,2018-03-16,2018,3,Beverages
candy,1,pnb rock,1,1,smash!,2018-03-16,2018,3,Sweets
candy cane,1,pnb rock,1,1,smash!,2018-03-16,2018,3,
fish,1,snowdablizzard,1,1,"snow ""lights out"" promo",2018-11-01,2018,11,Finfish and Shellfish Products
apple,1,snowdablizzard,1,1,"snow ""lights out"" promo",2018-11-01,2018,11,Fruits and Fruit Juices
ice,2,snowdablizzard,1,2,"snow ""lights out"" promo",2018-11-01,2018,11,
prune,1,denzel curry,1,1,spaceghostpussy (rip yams),2016-01-24,2016,1,Fruits and Fruit Juices
prune,1,lofty305,1,1,spaceghostpussy (rip yams),2016-01-24,2016,1,Fruits and Fruit Juices
peach,1,ski mask the slump god,1,1,spaceghostpussy (rip yams),2016-01-24,2016,1,Fruits and Fruit Juices
mm,4,ski mask the slump god,1,4,spaceghostpussy (rip yams),2016-01-24,2016,1,
water,2,xxxtentacion,1,2,static shock (interlude),2017-06-26,2017,6,Beverages
water,2,lil b,1,2,static shock (interlude),2017-06-26,2017,6,Beverages
water,2,ski mask the slump god,1,2,static shock (interlude),2017-06-26,2017,6,Beverages
water,2,xxxtentacion,1,2,static shock (interlude) (og),2017-06-26,2017,6,Beverages
water,2,lil b,1,2,static shock (interlude) (og),2017-06-26,2017,6,Beverages
