artist,lyrics_word_count,lyrics_word_count_excl_sw,food_words_count,food_words_perc_all_lyric_words,food_words_perc_lyric_words_excl_sw,song,release_date,release_year,release_month
martin luther king jr.,31,14,0,0.0,0.0,"big voice, bigger city",2010-09-12,2010,9
lloyd banks,373,207,2,0.005361930294906166,0.00966183574879227,"big voice, bigger city",2010-09-12,2010,9
lloyd banks,281,160,2,0.0071174377224199285,0.0125,black superman,0,0,0
lloyd banks,412,257,2,0.0048543689320388345,0.007782101167315175,blood sweat & tears,2016-09-25,2016,9
,85,43,1,0.011764705882352941,0.023255813953488372,blood sweat & tears,2016-09-25,2016,9
,69,32,1,0.014492753623188406,0.03125,body erasers skit,0,0,0
,514,316,3,0.005836575875486381,0.00949367088607595,bomb first,2008-10-31,2008,10
{big tama$},100,62,0,0.0,0.0,bomb first,2008-10-31,2008,10
lloyd banks,477,251,0,0.0,0.0,"born alone, die alone",2005-11-08,2005,11
dj whoo kid,8,7,0,0.0,0.0,boywonder,2003-11-25,2003,11
lloyd banks,8,7,0,0.0,0.0,boywonder,2003-11-25,2003,11
lloyd banks,204,109,2,0.00980392156862745,0.01834862385321101,boywonder,2003-11-25,2003,11
lloyd banks,470,268,5,0.010638297872340425,0.018656716417910446,breath (freestyle),2008-02-03,2008,2
conway,357,207,0,0.0,0.0,bullet klub,2017-09-08,2017,9
lloyd banks,377,223,1,0.002652519893899204,0.004484304932735426,bullet klub,2017-09-08,2017,9
benny,247,152,3,0.012145748987854251,0.019736842105263157,bullet klub,2017-09-08,2017,9
benny,540,349,4,0.007407407407407408,0.011461318051575931,call it how i see,0,0,0
benny,5,5,0,0.0,0.0,can i get high,0,0,0
lloyd banks,525,295,2,0.0038095238095238095,0.006779661016949152,can i get high,0,0,0
g-unit - repeat 2x,28,14,0,0.0,0.0,can i get high,0,0,0
lloyd banks,535,281,1,0.001869158878504673,0.0035587188612099642,can she live?,2012-07-23,2012,7
lloyd banks,494,268,2,0.004048582995951417,0.007462686567164179,cashin in,2011-11-08,2011,11
,119,72,0,0.0,0.0,cashin in,2011-11-08,2011,11
lloyd banks,515,272,12,0.02330097087378641,0.04411764705882353,champagne & caviar,2016-12-30,2016,12
lloyd banks,479,297,8,0.016701461377870562,0.026936026936026935,change,2006-10-10,2006,10
lloyd banks,39,22,0,0.0,0.0,change,2006-10-10,2006,10
lloyd banks,56,42,0,0.0,0.0,change lanes,2016-12-16,2016,12
lloyd banks,177,101,1,0.005649717514124294,0.009900990099009901,change lanes,2016-12-16,2016,12
lloyd banks,483,254,1,0.002070393374741201,0.003937007874015748,charge it to the game,2016-10-31,2016,10
young buck,325,190,1,0.003076923076923077,0.005263157894736842,choose one,2015-03-03,2015,3
lloyd banks,73,45,0,0.0,0.0,choose one,2015-03-03,2015,3
tony yayo,70,48,4,0.05714285714285714,0.08333333333333333,choose one,2015-03-03,2015,3
kidd kidd,71,46,0,0.0,0.0,choose one,2015-03-03,2015,3
lloyd banks,615,330,6,0.00975609756097561,0.01818181818181818,city of sin,2012-07-24,2012,7
lloyd banks,568,317,8,0.014084507042253521,0.025236593059936908,clips (clipse - i'm serious remix),2003-01-01,2003,1
lloyd banks,309,192,2,0.006472491909385114,0.010416666666666666,clipz,2003-07-26,2003,7
lloyd banks,520,345,0,0.0,0.0,cold corner,0,0,0
lloyd banks,320,197,3,0.009375,0.015228426395939087,cold corner 2 (eyes wide),2011-11-08,2011,11
,72,43,0,0.0,0.0,cold corner 2 (eyes wide),2011-11-08,2011,11
lloyd banks,477,254,3,0.006289308176100629,0.011811023622047244,cold summer (freestyle),2020-05-08,2020,5
lloyd banks,348,215,5,0.014367816091954023,0.023255813953488372,come up,2011-11-08,2011,11
repeat 2x,42,24,0,0.0,0.0,come up,2011-11-08,2011,11
lloyd banks,468,279,3,0.00641025641025641,0.010752688172043012,compensate,2016-10-31,2016,10
lloyd banks,521,290,4,0.007677543186180422,0.013793103448275862,cover me,2013-10-31,2013,10
styles p,158,87,3,0.0189873417721519,0.034482758620689655,cover me,2013-10-31,2013,10
lloyd banks,375,208,1,0.0026666666666666666,0.004807692307692308,cpr,0,0,0
lloyd banks,32,17,0,0.0,0.0,cpr,0,0,0
lloyd banks,391,239,2,0.005115089514066497,0.008368200836820083,criminology,2015-04-09,2015,4
lloyd banks,57,26,0,0.0,0.0,cupid (remix),0,0,0
lloyd,161,75,0,0.0,0.0,cupid (remix),0,0,0
lloyd,9,7,0,0.0,0.0,check me out,0,0,0
lloyd banks,444,252,2,0.0045045045045045045,0.007936507936507936,check me out,0,0,0
lloyd banks,608,341,2,0.003289473684210526,0.005865102639296188,daily betrayal,2013-10-31,2013,10
lloyd banks,510,278,2,0.00392156862745098,0.007194244604316547,death wish,0,0,0
lloyd banks,163,107,0,0.0,0.0,dedicated,2015-11-01,2015,11
lloyd banks,312,174,0,0.0,0.0,dedicated,2015-11-01,2015,11
lloyd banks,444,231,1,0.0022522522522522522,0.004329004329004329,die one day,2004-06-29,2004,6
tony yayo,373,222,2,0.005361930294906166,0.009009009009009009,dj self freestyle,0,0,0
lloyd banks,305,165,0,0.0,0.0,dj self freestyle,0,0,0
g-unit,155,89,0,0.0,0.0,dj self freestyle,0,0,0
young buck,164,91,0,0.0,0.0,dj self freestyle,0,0,0
g-unit,594,331,0,0.0,0.0,do it for this block,0,0,0
lloyd banks,680,400,0,0.0,0.0,dollar weight,2015-11-01,2015,11
lloyd banks,10,7,0,0.0,0.0,do my thing,0,0,0
lloyd banks,611,319,2,0.0032733224222585926,0.006269592476489028,don't come around,0,0,0
lloyd banks,508,241,2,0.003937007874015748,0.008298755186721992,don't deserve you,0,0,0
lloyd banks,524,304,0,0.0,0.0,do or die,2016-09-25,2016,9
g-unit,585,333,3,0.005128205128205128,0.009009009009009009,doper than my last one,2015-03-03,2015,3
g-unit,527,303,1,0.0018975332068311196,0.0033003300330033004,dream on,0,0,0
g-unit,7,5,0,0.0,0.0,dreams,2016-08-30,2016,8
kidd kidd,138,69,2,0.014492753623188406,0.028985507246376812,dreams,2016-08-30,2016,8
lloyd banks,393,226,0,0.0,0.0,dreams,2016-08-30,2016,8
tony yayo,103,57,0,0.0,0.0,dreams,2016-08-30,2016,8
lloyd banks,232,135,1,0.004310344827586207,0.007407407407407408,dreams money can buy (freestyle),2011-08-17,2011,8
lloyd banks,28,15,0,0.0,0.0,eminem,0,0,0
lloyd banks,134,71,0,0.0,0.0,eminem - speaks (interlude),0,0,0
lloyd banks,380,234,1,0.002631578947368421,0.004273504273504274,end of an era freestyle,2017-12-24,2017,12
lloyd banks,442,256,2,0.004524886877828055,0.0078125,everything you got,2010-11-14,2010,11
lloyd banks,618,347,0,0.0,0.0,everywhere you go,0,0,0
avant,377,158,1,0.002652519893899204,0.006329113924050633,exclusive,2006-04-25,2006,4
lloyd banks,161,82,0,0.0,0.0,exclusive,2006-04-25,2006,4
avant,372,167,1,0.002688172043010753,0.005988023952095809,exclusive (remix),0,0,0
lloyd banks,173,95,0,0.0,0.0,exclusive (remix),0,0,0
lloyd banks,593,327,0,0.0,0.0,failure's no option,2013-10-31,2013,10
lloyd banks,489,291,0,0.0,0.0,feed the strip,2015-11-01,2015,11
lloyd banks,677,343,0,0.0,0.0,feel like you,0,0,0
lloyd banks,520,327,3,0.0057692307692307696,0.009174311926605505,finally,0,0,0
lloyd banks,434,244,1,0.002304147465437788,0.004098360655737705,finish line,2010-10-16,2010,10
young chris,232,131,0,0.0,0.0,flatline,2011-02-11,2011,2
lloyd banks,265,155,0,0.0,0.0,flatline,2011-02-11,2011,2
lloyd banks,61,38,1,0.01639344262295082,0.02631578947368421,flat line,2008-09-26,2008,9
,529,301,8,0.015122873345935728,0.026578073089700997,flat line,2008-09-26,2008,9
50 cent,18,12,0,0.0,0.0,flat line,2008-09-26,2008,9
lloyd banks,402,244,4,0.009950248756218905,0.01639344262295082,father time,2010-11-22,2010,11
lloyd banks,287,162,1,0.003484320557491289,0.006172839506172839,flight school,0,0,0
,454,259,5,0.011013215859030838,0.019305019305019305,follow the leader,2013-02-11,2013,2
lloyd banks,620,349,5,0.008064516129032258,0.014326647564469915,for the moment,0,0,0
lloyd banks,289,179,4,0.01384083044982699,0.0223463687150838,freestyle,0,0,0
lloyd banks,84,49,1,0.011904761904761904,0.02040816326530612,freestyle 2 (rare),0,0,0
lloyd banks,183,105,0,0.0,0.0,freestyle (wip),2002-01-01,2002,1
tony yayo,249,155,1,0.004016064257028112,0.0064516129032258064,funkmaster flex freestyle (september 2014),2014-09-04,2014,9
kidd kidd,194,113,1,0.005154639175257732,0.008849557522123894,funkmaster flex freestyle (september 2014),2014-09-04,2014,9
lloyd banks,287,175,1,0.003484320557491289,0.005714285714285714,funkmaster flex freestyle (september 2014),2014-09-04,2014,9
,42,24,0,0.0,0.0,gang green,0,0,0
lloyd banks,181,94,4,0.022099447513812154,0.0425531914893617,gang green,0,0,0
lloyd banks,3,2,0,0.0,0.0,gang green,0,0,0
lloyd banks,268,179,2,0.007462686567164179,0.0111731843575419,gang green season,0,0,0
lloyd banks,229,119,2,0.008733624454148471,0.01680672268907563,get down,0,0,0
lloyd banks,506,287,0,0.0,0.0,get involved,2013-04-18,2013,4
lloyd banks,733,352,0,0.0,0.0,get low,2005-11-08,2005,11
50 cent,474,319,1,0.002109704641350211,0.003134796238244514,get shot (feat. 50 cent & young buck),0,0,0
lloyd bank$,172,99,4,0.023255813953488372,0.04040404040404041,get shot (feat. 50 cent & young buck),0,0,0
young buck,181,107,3,0.016574585635359115,0.028037383177570093,get shot (feat. 50 cent & young buck),0,0,0
50 cent,1050,683,8,0.007619047619047619,0.01171303074670571,get shot the f*ck up,0,0,0
lloyd banks,620,311,1,0.0016129032258064516,0.003215434083601286,get the fuck up now,2005-11-08,2005,11
lloyd banks,367,210,3,0.008174386920980926,0.014285714285714285,getting to it mandatory,2011-04-09,2011,4
lloyd banks,474,273,3,0.006329113924050633,0.01098901098901099,gettin money,0,0,0
lloyd banks,674,376,0,0.0,0.0,get up,0,0,0
lloyd banks,548,280,0,0.0,0.0,gilmore's,2006-10-10,2006,10
lloyd banks,690,411,3,0.004347826086956522,0.0072992700729927005,good company,0,0,0
lloyd banks,398,251,3,0.007537688442211055,0.01195219123505976,got 'em like,0,0,0
lloyd banks,406,262,3,0.007389162561576354,0.011450381679389313,greenday,0,0,0
lloyd banks,295,218,1,0.003389830508474576,0.0045871559633027525,greenday (remix),0,0,0
lloyd banks havoc,60,53,0,0.0,0.0,greenday (remix),0,0,0
havoc,159,88,0,0.0,0.0,greenday (remix),0,0,0
cormega,150,88,1,0.006666666666666667,0.011363636363636364,greenday (remix),0,0,0
,424,225,1,0.0023584905660377358,0.0044444444444444444,get it how i live,2011-11-08,2011,11
lloyd banks,450,267,4,0.008888888888888889,0.0149812734082397,goodbye,2010-10-29,2010,10
lloyd banks,637,432,0,0.0,0.0,g-unit anthem,0,0,0
lloyd banks,517,307,3,0.005802707930367505,0.009771986970684038,g'z up,0,0,0
lloyd banks,34,20,2,0.058823529411764705,0.1,halloween intro,0,0,0
lloyd banks,300,185,1,0.0033333333333333335,0.005405405405405406,hand days/rip,0,0,0
lloyd banks,941,528,2,0.0021253985122210413,0.003787878787878788,hands up (explicit),0,0,0
lloyd banks,468,276,2,0.004273504273504274,0.007246376811594203,hate on me,0,0,0
lloyd banks,630,345,3,0.004761904761904762,0.008695652173913044,haters,0,0,0
lloyd banks,496,254,2,0.004032258064516129,0.007874015748031496,hate you more,2012-03-29,2012,3
lloyd banks,562,315,3,0.005338078291814947,0.009523809523809525,have it all,0,0,0
lloyd banks,526,307,2,0.0038022813688212928,0.006514657980456026,headache & heartbreak,2016-10-31,2016,10
lloyd banks,1126,619,2,0.0017761989342806395,0.0032310177705977385,headz,0,0,0
lloyd banks,214,127,0,0.0,0.0,he know,0,0,0
,287,178,0,0.0,0.0,he know,0,0,0
lloyd banks] keri hilson,25,19,0,0.0,0.0,help,2004-06-01,2004,6
lloyd banks,317,156,1,0.0031545741324921135,0.00641025641025641,help,2004-06-01,2004,6
keri hilson,178,112,0,0.0,0.0,help,2004-06-01,2004,6
keri hilson] lloyd banks,52,27,0,0.0,0.0,help,2004-06-01,2004,6
lloyd banks,474,242,2,0.004219409282700422,0.008264462809917356,history,2016-10-31,2016,10
lloyd banks,477,265,3,0.006289308176100629,0.011320754716981131,history 2,2017-01-06,2017,1
lloyd banks,549,304,3,0.00546448087431694,0.009868421052631578,holy matrimony,0,0,0
lloyd banks,695,382,3,0.004316546762589928,0.007853403141361256,holy water,2016-09-25,2016,9
lloyd banks,470,259,3,0.006382978723404255,0.011583011583011582,homicide,0,0,0
lloyd banks,668,385,2,0.0029940119760479044,0.005194805194805195,hot 97 freestyle,2010-06-22,2010,6
lloyd banks,18,14,0,0.0,0.0,hot 97 freestyle 6/22/2010,0,0,0
lloyd banks,91,52,0,0.0,0.0,hottest in the hood feat. red cafe (remix),0,0,0
intro,65,23,1,0.015384615384615385,0.043478260869565216,hottest in the hood [remix],0,0,0
hook,144,72,0,0.0,0.0,hottest in the hood [remix],0,0,0
verse 1,126,80,1,0.007936507936507936,0.0125,hottest in the hood [remix],0,0,0
verse 2,141,79,3,0.02127659574468085,0.0379746835443038,hottest in the hood [remix],0,0,0
hook,661,342,1,0.0015128593040847202,0.0029239766081871343,house pride,2013-10-31,2013,10
hook,167,100,2,0.011976047904191617,0.02,how many mc's,2015-04-06,2015,4
lloyd banks,146,95,2,0.0136986301369863,0.021052631578947368,how many mc's,2015-04-06,2015,4
bobby v,540,290,1,0.001851851851851852,0.0034482758620689655,hummin,0,0,0
lloyd banks,549,289,0,0.0,0.0,hunger,2016-10-31,2016,10
lloyd banks,419,264,0,0.0,0.0,huntin' season,2020-04-30,2020,4
lloyd banks,552,339,3,0.005434782608695652,0.008849557522123894,i am legend,0,0,0
lloyd banks,693,435,3,0.004329004329004329,0.006896551724137931,ice box,0,0,0
,219,144,2,0.0091324200913242,0.013888888888888888,i do,0,0,0
lloyd banks,312,192,2,0.00641025641025641,0.010416666666666666,i do,0,0,0
{dj whoo kid},40,24,0,0.0,0.0,i do,0,0,0
,7,7,0,0.0,0.0,i don't break,0,0,0
lloyd banks,516,281,4,0.007751937984496124,0.014234875444839857,i don't break,0,0,0
lloyd banks,578,257,3,0.005190311418685121,0.011673151750972763,i don't deserve you - feat. jeremih,0,0,0
lloyd banks,495,271,6,0.012121212121212121,0.02214022140221402,if you so gangsta,2004-06-29,2004,6
lloyd banks,433,228,3,0.006928406466512702,0.013157894736842105,i get around,0,0,0
lloyd banks,541,314,3,0.005545286506469501,0.009554140127388535,ice box part 2,2011-11-01,2011,11
jeremih,286,115,0,0.0,0.0,i don't deserve you,2010-11-22,2010,11
lloyd banks,351,169,3,0.008547008547008548,0.01775147928994083,i don't deserve you,2010-11-22,2010,11
lloyd banks,501,293,1,0.001996007984031936,0.0034129692832764505,i'll be back,0,0,0
lloyd banks,349,207,1,0.0028653295128939827,0.004830917874396135,i'm back,0,0,0
lloyd banks,282,148,0,0.0,0.0,i need you,0,0,0
lloyd banks,253,149,2,0.007905138339920948,0.013422818791946308,in love witcha boy,0,0,0
lloyd banks,697,426,2,0.0028694404591104736,0.004694835680751174,insomniac,2016-09-25,2016,9
sanford and son sample,18,13,0,0.0,0.0,in the ground with ya niggaz,2005-01-01,2005,1
lloyd banks,496,271,2,0.004032258064516129,0.007380073800738007,in the ground with ya niggaz,2005-01-01,2005,1
lloyd banks,60,23,0,0.0,0.0,intro,0,0,0
lloyd banks,548,318,3,0.005474452554744526,0.009433962264150943,intro/rise from the dirt,0,0,0
claudette ortiz,20,10,0,0.0,0.0,i'm ill (remix part two),0,0,0
ryan leslie] chorus,340,211,1,0.0029411764705882353,0.004739336492890996,i'm ill (remix part two),0,0,0
red cafe,249,149,0,0.0,0.0,i'm ill (remix part two),0,0,0
lloyd banks,166,105,0,0.0,0.0,i'm ill (remix part two),0,0,0
lloyd banks,796,431,8,0.010050251256281407,0.018561484918793503,it ain't a secret,0,0,0
lloyd banks,462,288,7,0.015151515151515152,0.024305555555555556,it blows my mind,0,0,0
g-unit,1,1,0,0.0,0.0,it's a stick up,2016-08-30,2016,8
lloyd banks,459,269,4,0.008714596949891068,0.01486988847583643,it's a stick up,2016-08-30,2016,8
tony yayo,95,59,1,0.010526315789473684,0.01694915254237288,it's a stick up,2016-08-30,2016,8
kidd kidd,126,74,0,0.0,0.0,it's a stick up,2016-08-30,2016,8
young buck,129,71,1,0.007751937984496124,0.014084507042253521,it's a stick up,2016-08-30,2016,8
snoop dogg,41,24,0,0.0,0.0,it's a stick up,2016-08-30,2016,8
lloyd banks,643,325,1,0.0015552099533437014,0.003076923076923077,it's going down - lip service,0,0,0
lloyd banks,596,379,2,0.003355704697986577,0.005277044854881266,its my time,0,0,0
lloyd banks,898,460,4,0.004454342984409799,0.008695652173913044,karma,2004-10-19,2004,10
lloyd banks,461,269,3,0.006507592190889371,0.011152416356877323,keep it hood,0,0,0
dj drama,17,10,0,0.0,0.0,keep up,2013-10-31,2013,10
lloyd banks,466,248,0,0.0,0.0,keep up,2013-10-31,2013,10
lloyd banks,556,311,4,0.007194244604316547,0.012861736334405145,killa's theme,0,0,0
lloyd banks,401,230,1,0.0024937655860349127,0.004347826086956522,kill it,2010-11-22,2010,11
governor,232,133,0,0.0,0.0,kill it,2010-11-22,2010,11
lloyd banks,170,90,3,0.01764705882352941,0.03333333333333333,kill it,2010-11-22,2010,11
chevy woods,198,98,1,0.005050505050505051,0.01020408163265306,kilmer,2013-11-21,2013,11
chevy woods x2,18,9,0,0.0,0.0,kilmer,2013-11-21,2013,11
chevy woods,146,85,0,0.0,0.0,kilmer,2013-11-21,2013,11
lloyd banks,414,252,0,0.0,0.0,king/do my thing,2010-09-18,2010,9
lloyd banks,153,85,1,0.006535947712418301,0.011764705882352941,king/do my thing,2010-09-18,2010,9
lloyd banks,597,362,1,0.0016750418760469012,0.0027624309392265192,jackpot,0,0,0
lloyd banks,712,403,3,0.004213483146067416,0.007444168734491315,jokes on you,2011-11-08,2011,11
lloyd banks,402,215,2,0.004975124378109453,0.009302325581395349,keep your cool,2011-11-01,2011,11
j.r. writer,448,250,4,0.008928571428571428,0.016,kill em dead,0,0,0
j.r. writer,493,323,1,0.002028397565922921,0.0030959752321981426,lamborghini lloyd,0,0,0
miss anthropy,23,15,0,0.0,0.0,land of opportunity,2016-09-26,2016,9
lloyd banks,566,314,2,0.0035335689045936395,0.006369426751592357,land of opportunity,2016-09-26,2016,9
styles p,139,67,1,0.007194244604316547,0.014925373134328358,land of opportunity,2016-09-26,2016,9
lloyd banks,476,289,6,0.012605042016806723,0.020761245674740483,large on the streets,2010-11-19,2010,11
lloyd banks,527,290,3,0.0056925996204933585,0.010344827586206896,last of a dope era dying,2016-12-02,2016,12
lloyd banks,488,270,4,0.00819672131147541,0.014814814814814815,lead the blind,2013-10-31,2013,10
g-unit,17,14,0,0.0,0.0,let it go,2008-07-01,2008,7
mavado,190,109,0,0.0,0.0,let it go,2008-07-01,2008,7
lloyd banks,128,68,2,0.015625,0.029411764705882353,let it go,2008-07-01,2008,7
tony yayo,116,72,2,0.017241379310344827,0.027777777777777776,let it go,2008-07-01,2008,7
lloyd banks,513,269,2,0.003898635477582846,0.007434944237918215,life,2006-10-25,2006,10
spider loc,157,75,0,0.0,0.0,life,2006-10-25,2006,10
lloyd banks,469,272,3,0.006396588486140725,0.011029411764705883,life goes on,0,0,0
havoc,192,98,2,0.010416666666666666,0.02040816326530612,life we chose,2013-04-16,2013,4
lloyd banks,182,96,0,0.0,0.0,life we chose,2013-04-16,2013,4
lloyd banks,506,286,5,0.009881422924901186,0.017482517482517484,lights camera packin,0,0,0
lloyd banks,397,255,6,0.015113350125944584,0.023529411764705882,light up (freestyle),0,0,0
lloyd banks,209,117,0,0.0,0.0,live4ever,2015-11-01,2015,11
lloyd banks,293,176,1,0.0034129692832764505,0.005681818181818182,live4ever,2015-11-01,2015,11
lloyd banks,387,192,0,0.0,0.0,live fast,2016-08-30,2016,8
g-unit,62,33,0,0.0,0.0,live fast,2016-08-30,2016,8
kidd kidd,127,73,3,0.023622047244094488,0.0410958904109589,live fast,2016-08-30,2016,8
tony yayo,133,70,0,0.0,0.0,live fast,2016-08-30,2016,8
young buck,124,75,0,0.0,0.0,live fast,2016-08-30,2016,8
lloyd banks,485,258,3,0.006185567010309278,0.011627906976744186,live it up,2012-01-01,2012,1
lloyd banks,685,414,2,0.00291970802919708,0.004830917874396135,lloyd banks freestyles on flex,2017-07-14,2017,7
lloyd banks,451,249,1,0.0022172949002217295,0.004016064257028112,look ma,0,0,0
lloyd banks,753,451,3,0.00398406374501992,0.0066518847006651885,lost & found,2006-10-25,2006,10
{dj whoo kid},189,116,2,0.010582010582010581,0.017241379310344827,"love and hate / don't matter""",0,0,0
,445,264,0,0.0,0.0,"love and hate / don't matter""",0,0,0
lloyd banks,384,223,0,0.0,0.0,love shots,2011-01-01,2011,1
lloyd banks,2,2,0,0.0,0.0,lucy in the sky with diamonds,0,0,0
lloyd banks,292,157,2,0.00684931506849315,0.012738853503184714,luv witch ya boy,0,0,0
hook,162,74,0,0.0,0.0,luv witch ya boy,0,0,0
verse 2,155,83,2,0.012903225806451613,0.024096385542168676,luv witch ya boy,0,0,0
lloyd banks,583,361,3,0.005145797598627788,0.008310249307479225,major league,2016-12-09,2016,12
lloyd banks,833,459,1,0.0012004801920768306,0.002178649237472767,make a move,2006-10-10,2006,10
lloyd banks,433,221,3,0.006928406466512702,0.013574660633484163,make it stack (original),2011-10-25,2011,10
lloyd banks,638,441,2,0.003134796238244514,0.0045351473922902496,make money,2010-11-07,2010,11
lloyd banks,239,144,2,0.008368200836820083,0.013888888888888888,mary jane,0,0,0
jeremih,402,241,1,0.0024875621890547263,0.004149377593360996,maserati,2019-04-08,2019,4
lloyd banks,495,282,2,0.00404040404040404,0.0070921985815602835,m.b.a.m,0,0,0
lloyd banks] x2,74,41,0,0.0,0.0,me against you,0,0,0
young buck,88,45,0,0.0,0.0,me against you,0,0,0
lloyd banks,366,193,1,0.00273224043715847,0.0051813471502590676,microphone,0,0,0
lloyd banks,36,21,1,0.027777777777777776,0.047619047619047616,mighty healthy freestyle,2018-01-14,2018,1
lloyd banks,411,249,5,0.012165450121654502,0.020080321285140562,mighty healthy freestyle,2018-01-14,2018,1
ghostface killah,411,249,5,0.012165450121654502,0.020080321285140562,mighty healthy freestyle,2018-01-14,2018,1
lloyd banks,336,187,1,0.002976190476190476,0.0053475935828877,mind over matter,2015-10-31,2015,10
lloyd banks,109,66,0,0.0,0.0,mind over matter,2015-10-31,2015,10
dj drama,15,7,0,0.0,0.0,miserable,2016-09-25,2016,9
lloyd banks,739,345,0,0.0,0.0,miserable,2016-09-25,2016,9
lloyd banks,481,278,1,0.002079002079002079,0.0035971223021582736,misunderstood,2016-11-25,2016,11
lloyd banks,532,314,2,0.0037593984962406013,0.006369426751592357,money crime ***,2016-10-31,2016,10
tony yayo,662,460,1,0.0015105740181268882,0.002173913043478261,money make the world go round,2008-07-01,2008,7
lloyd banks,123,80,2,0.016260162601626018,0.025,money make the world go round,2008-07-01,2008,7
lloyd banks,208,111,0,0.0,0.0,money moves the world,0,0,0
,297,187,0,0.0,0.0,money moves the world,0,0,0
