food_word,food_word_count,artist,food_word_value,food_word_total,song,release_date,release_year,release_month,food_category_description
chicken,2,21 savage,1,2,7 min freestyle,2017-07-07,2017,7,Poultry Products
water,4,21 savage,1,4,7 min freestyle,2017-07-07,2017,7,Beverages
shrimp,1,21 savage,1,1,7 min freestyle,2017-07-07,2017,7,Finfish and Shellfish Products
curry,2,21 savage,1,2,7 min freestyle,2017-07-07,2017,7,
food,2,21 savage,1,2,7 min freestyle,2017-07-07,2017,7,
chicken curry,1,21 savage,-1,-1,7 min freestyle,2017-07-07,2017,7,
juice,1,21 savage,1,1,act a fool,0,0,0,Baby Foods
noodle,1,21 savage,1,1,act a fool,0,0,0,Cereal Grains and Pasta
water,4,21 savage,1,4,all the smoke,2017-06-01,2017,6,Beverages
toaster,1,21 savage,1,1,​asmr,2018-12-21,2018,12,
drink,1,21 savage,1,1,​asmr,2018-12-21,2018,12,
mimosa,1,21 savage,1,1,​asmr,2018-12-21,2018,12,
ice,1,21 savage,1,1,​asmr,2018-12-21,2018,12,
cookie,1,21 savage,1,1,baby girl,2017-07-07,2017,7,Baked Products
lollipop,4,21 savage,1,4,baby girl,2017-07-07,2017,7,
cake,2,21 savage,1,2,baby girl,2017-07-07,2017,7,Baked Products
biscuit,1,21 savage,1,1,baby girl,2017-07-07,2017,7,Fast Foods
cracker,1,21 savage,1,1,baby girl,2017-07-07,2017,7,Baked Products
chip ahoy,1,21 savage,2,2,baby girl,2017-07-07,2017,7,
beef,1,21 savage,1,1,back started,2016-10-04,2016,10,Beef Products
donut,1,21 savage,1,1,bad business,2017-07-07,2017,7,
sauce,1,21 savage & metro boomin,1,1,bad guy,2016-07-15,2016,7,"Soups, Sauces, and Gravies"
beef,1,21 savage,1,1,bad guy,2016-10-04,2016,10,Beef Products
dough,1,notoriou5 bino,1,1,bad guy,2016-10-04,2016,10,
beef,1,24 flakko,1,1,bad guy,2018-02-22,2018,2,Beef Products
dough,1,notoriou5 bino,1,1,bad guy,2018-02-22,2018,2,
beef,1,21 savage,1,1,bad guy,2020-06-15,2020,6,Beef Products
peanut,4,lil keed,1,4,balenciaga,2018-11-11,2018,11,Legumes and Legume Products
peanut,1,21 savage,1,1,balenciaga,2018-11-11,2018,11,Legumes and Legume Products
butter,4,lil keed,1,4,balenciaga,2018-11-11,2018,11,Dairy and Egg Products
butter,1,21 savage,1,1,balenciaga,2018-11-11,2018,11,Dairy and Egg Products
cheese,4,lil keed,1,4,balenciaga,2018-11-11,2018,11,Dairy and Egg Products
cheese,1,21 savage,1,1,balenciaga,2018-11-11,2018,11,Dairy and Egg Products
peanut butter,4,lil keed,-1,-4,balenciaga,2018-11-11,2018,11,Legumes and Legume Products
peanut butter,1,21 savage,-1,-1,balenciaga,2018-11-11,2018,11,Legumes and Legume Products
blue cheese,4,lil keed,1,4,balenciaga,2018-11-11,2018,11,
blue cheese,1,21 savage,1,1,balenciaga,2018-11-11,2018,11,
rose,1,21 savage,1,1,​ball w/o you,2018-12-21,2018,12,Beverages
maduro,1,kiubbah malon,1,1,bank account,2018-01-28,2018,1,
goat,5,king los,1,5,bank account (remix),2017-12-16,2017,12,Dairy and Egg Products
sauce,1,king los,1,1,bank account (remix),2017-12-16,2017,12,"Soups, Sauces, and Gravies"
ice,1,breydawg,1,1,bank account (remix),2017-12-03,2017,12,
honey,1,21 savage,1,1,between us (remix),2017-06-22,2017,6,Sweets
honey,1,big flock,1,1,black kkk,2016-10-28,2016,10,Sweets
water,1,big flock,1,1,black kkk,2016-10-28,2016,10,Beverages
fish,1,big flock,1,1,black kkk,2016-10-28,2016,10,Finfish and Shellfish Products
honey bun,1,big flock,1,1,black kkk,2016-10-28,2016,10,
chicken,1,21 savage,1,1,bank account,2017-07-07,2017,7,Poultry Products
eel,1,21 savage,1,1,bank account,2017-07-07,2017,7,Finfish and Shellfish Products
nut,1,21 savage,1,1,big facts,0,0,0,Nut and Seed Products
chicken,1,21 savage,1,1,big facts,0,0,0,Poultry Products
nugget,1,21 savage,1,1,big facts,0,0,0,"Meals, Entrees, and Side Dishes"
noodle,1,21 savage,1,1,big facts,0,0,0,Cereal Grains and Pasta
restaurant,1,21 savage,1,1,blessings,2019-11-17,2019,11,Restaurant Foods
linguini,1,21 savage,1,1,blessings,2019-11-17,2019,11,
oil,1,21 savage,1,1,boomin',2017-06-06,2017,6,Fats and Oils
lamb,3,21 savage,1,3,both sides,2017-07-21,2017,7,"Lamb, Veal, and Game Products"
drinking,1,21 savage,1,1,both sides,2017-07-21,2017,7,Beverages
syrup,1,21 savage,1,1,both sides,2017-07-21,2017,7,Sweets
ice,1,nav,1,1,both sides,2017-07-21,2017,7,
goat,1,21 savage,1,1,brains,0,0,0,Dairy and Egg Products
banana,1,21 savage,1,1,brains,0,0,0,Fruits and Fruit Juices
rose,1,21 savage,1,1,brains,0,0,0,Beverages
pita,2,21 savage,1,2,brains,0,0,0,Baked Products
food,1,21 savage,1,1,brains,0,0,0,
goldfish,2,21 savage,1,2,​break da law,2018-12-21,2018,12,Baked Products
yolk,2,21 savage,1,2,​break da law,2018-12-21,2018,12,Dairy and Egg Products
beef,1,21 savage,1,1,​break da law,2018-12-21,2018,12,Beef Products
soda,1,mojo sys,1,1,brick & a benz,2019-01-31,2019,1,Baked Products
cooking,1,mojo sys,1,1,brick & a benz,2019-01-31,2019,1,Beverages
rice,1,mojo sys,1,1,brick & a benz,2019-01-31,2019,1,Cereal Grains and Pasta
ice,1,mojo sys,1,1,brick & a benz,2019-01-31,2019,1,
baking soda,1,mojo sys,1,1,brick & a benz,2019-01-31,2019,1,Baked Products
fish,1,21 savage,1,1,broke bitch,0,0,0,Finfish and Shellfish Products
fish,2,yamine,1,2,broke bitch,0,0,0,Finfish and Shellfish Products
shrimp,1,yamine,1,1,broke bitch,0,0,0,Finfish and Shellfish Products
herb,1,g herbo,1,1,by any means,2020-02-28,2020,2,Beverages
sauce,1,g herbo,1,1,by any means,2020-02-28,2020,2,"Soups, Sauces, and Gravies"
rib,1,g herbo,1,1,by any means,2020-02-28,2020,2,Beef Products
nut,2,g herbo,1,2,by any means,2020-02-28,2020,2,Nut and Seed Products
cake,1,21 savage,1,1,by any means,2020-02-28,2020,2,Baked Products
banana,3,21 savage,1,3,chill pill,2017-12-11,2017,12,Fruits and Fruit Juices
peeled,3,21 savage,1,3,chill pill,2017-12-11,2017,12,Nut and Seed Products
rib,3,21 savage,1,3,chill pill,2017-12-11,2017,12,Beef Products
meal,2,21 savage,1,2,chill pill,2017-12-11,2017,12,Baked Products
pineapple,1,a1 billionaire,1,1,chill pill,2017-12-11,2017,12,Fruits and Fruit Juices
cereal,1,a1 billionaire,1,1,chill pill,2017-12-11,2017,12,Breakfast Cereals
food,1,a1 billionaire,1,1,chill pill,2017-12-11,2017,12,
cherry,1,ty dolla $ign,1,1,clout,2018-05-09,2018,5,Fruits and Fruit Juices
sundae,1,ty dolla $ign,1,1,clout,2018-05-09,2018,5,Fast Foods
candy,1,ty dolla $ign,1,1,clout,2018-05-09,2018,5,Sweets
candy bar,1,ty dolla $ign,1,1,clout,2018-05-09,2018,5,Sweets
cream,1,a$ap rocky,1,1,cocky,2018-02-16,2018,2,Dairy and Egg Products
cheese,1,a$ap rocky,1,1,cocky,2018-02-16,2018,2,Dairy and Egg Products
gatorade,1,a$ap rocky,1,1,cocky,2018-02-16,2018,2,Beverages
mm,1,a$ap rocky,1,1,cocky,2018-02-16,2018,2,
pizza,1,21 savage,1,1,come and get your bitch,0,0,0,Fast Foods
salt,1,21 savage,1,1,come and get your bitch,0,0,0,Spices and Herbs
sauce,1,21 savage,1,1,come and get your bitch,0,0,0,"Soups, Sauces, and Gravies"
juice,4,21 savage,1,4,coocoo*,0,0,0,Baby Foods
donut,1,lil baby,1,1,​can't leave without it,2018-12-21,2018,12,
nut,1,lil baby,1,1,​can't leave without it,2018-12-21,2018,12,Nut and Seed Products
alcohol,1,lil baby,1,1,​can't leave without it,2018-12-21,2018,12,Spices and Herbs
soda,1,lil baby,1,1,​can't leave without it,2018-12-21,2018,12,Baked Products
noodle,1,21 savage,1,1,close my eyes,2017-07-07,2017,7,Cereal Grains and Pasta
soup,1,21 savage,1,1,close my eyes,2017-07-07,2017,7,"Soups, Sauces, and Gravies"
pit,1,21 savage,1,1,crisis,2017-11-09,2017,11,
breakfast,3,offset,1,3,darth vader,2017-10-31,2017,10,Baked Products
potato,3,offset,1,3,darth vader,2017-10-31,2017,10,Vegetables and Vegetable Products
ice,1,21 savage,1,1,deal,2018-02-27,2018,2,
ripe,1,21 savage,1,1,deserve,2015-12-01,2015,12,Fruits and Fruit Juices
roe,1,raskegutterofficial,1,1,designer,0,0,0,Finfish and Shellfish Products
roe,1,ra$ke gutter,1,1,designer på min fot,0,0,0,Finfish and Shellfish Products
grain,3,lil durk,1,3,die slow,2019-08-02,2019,8,
grain,2,21 savage,1,2,die slow,2019-08-02,2019,8,
taco,1,lil durk,1,1,die slow,2019-08-02,2019,8,Spices and Herbs
sandwich,3,21 savage,1,3,dip dip,2015-12-01,2015,12,Baked Products
cooking,1,21 savage,1,1,dip dip,2015-12-01,2015,12,Beverages
cola,1,21 savage,1,1,dip dip,2015-12-01,2015,12,Beverages
soda,1,21 savage,1,1,dip dip,2015-12-01,2015,12,Baked Products
baking soda,1,21 savage,1,1,dip dip,2015-12-01,2015,12,Baked Products
soda,7,21 savage,1,7,dirty*,2020-05-09,2020,5,Baked Products
starbucks,1,21 savage,1,1,dirty*,2020-05-09,2020,5,
pickle,3,offset,1,3,disrespectful,2017-10-31,2017,10,Vegetables and Vegetable Products
pickle,3,21 savage,1,3,disrespectful,2017-10-31,2017,10,Vegetables and Vegetable Products
nut,3,offset,1,3,disrespectful,2017-10-31,2017,10,Nut and Seed Products
nut,3,21 savage,1,3,disrespectful,2017-10-31,2017,10,Nut and Seed Products
ice,1,offset,1,1,disrespectful,2017-10-31,2017,10,
ice,1,21 savage,1,1,disrespectful,2017-10-31,2017,10,
drinking,1,offset,1,1,disrespectful,2017-10-31,2017,10,Beverages
breakfast,1,offset,1,1,disrespectful,2017-10-31,2017,10,Baked Products
beef,1,offset,1,1,disrespectful,2017-10-31,2017,10,Beef Products
ice,1,no plug,1,1,don't play,2017-08-18,2017,8,
bread,1,no plug,1,1,don't play,2017-08-18,2017,8,Baked Products
pan,1,offset,1,1,doo doo,0,0,0,
burger,1,21 savage,1,1,dope on my shoe,0,0,0,
carrot,1,21 savage,1,1,down,2015-12-26,2015,12,Vegetables and Vegetable Products
drinking,4,21 savage,1,4,drinkin and driving,2015-05-25,2015,5,Beverages
beef,1,21 savage,1,1,drinkin and driving,2015-05-25,2015,5,Beef Products
syrup,2,21 savage,1,2,dead people,2017-07-07,2017,7,Sweets
donut,1,21 savage,1,1,dead people,2017-07-07,2017,7,
sprinkle,1,21 savage,1,1,dead people,2017-07-07,2017,7,
pinto,1,21 savage,1,1,dead people,2017-07-07,2017,7,Legumes and Legume Products
rice,1,21 savage,1,1,don't come out the house,2018-11-02,2018,11,Cereal Grains and Pasta
beef,1,21 savage,1,1,don't come out the house,2018-11-02,2018,11,Beef Products
water,6,21 savage,1,6,drip,2015-05-25,2015,5,Beverages
soda,1,21 savage,1,1,drip,2015-05-25,2015,5,Baked Products
cooking,1,21 savage,1,1,drip,2015-05-25,2015,5,Beverages
bacon,1,21 savage,1,1,drip,2015-05-25,2015,5,Pork Products
flour,1,21 savage,1,1,drip,2015-05-25,2015,5,Cereal Grains and Pasta
baking soda,1,21 savage,1,1,drip,2015-05-25,2015,5,Baked Products
bean,1,lil yachty,1,1,drippin,2016-05-25,2016,5,Legumes and Legume Products
iced,1,lil yachty,1,1,drippin,2016-05-25,2016,5,Beverages
sauce,3,sauce walka,1,3,drippin,2016-05-25,2016,5,"Soups, Sauces, and Gravies"
flavor,1,sauce walka,1,1,drippin,2016-05-25,2016,5,
aunt jemima,1,sauce walka,2,2,drippin,2016-05-25,2016,5,
ice,1,gucci mane,1,1,east atlanta day,2017-04-21,2017,4,
syrup,2,21 savage,1,2,embarrass ya,0,0,0,Sweets
drink,1,21 savage,1,1,embarrass ya,0,0,0,
juice,1,21 savage,1,1,embarrass ya,0,0,0,Baby Foods
cookie,2,21 savage,1,2,extendo,2015-09-14,2015,9,Baked Products
mocha,1,loso loaded,1,1,extortion,2016-08-27,2016,8,Beverages
cola,1,21 savage,1,1,extortion,2016-08-27,2016,8,Beverages
soda,1,21 savage,1,1,extortion,2016-08-27,2016,8,Baked Products
beef,1,21 savage,1,1,extortion,2016-08-27,2016,8,Beef Products
mustard,1,yg,1,1,facetime,2017-07-07,2017,7,Spices and Herbs
sauce,1,21 savage,1,1,family*,0,0,0,"Soups, Sauces, and Gravies"
hot sauce,1,21 savage,1,1,family*,0,0,0,
fish,6,alley boy,1,6,fish fry,2019-01-10,2019,1,Finfish and Shellfish Products
fry,6,alley boy,1,6,fish fry,2019-01-10,2019,1,
fish fry,6,alley boy,-1,-6,fish fry,2019-01-10,2019,1,
cheese,1,bricc baby,1,1,f it up,2016-07-08,2016,7,Dairy and Egg Products
drinking,1,21 savage,1,1,f it up,2016-07-08,2016,7,Beverages
bean,1,21 savage,1,1,f it up (remix),2017-02-28,2017,2,Legumes and Legume Products
cheese,1,bricc baby,1,1,f it up (remix),2017-02-28,2017,2,Dairy and Egg Products
noodle,1,21 savage,1,1,flexin',0,0,0,Cereal Grains and Pasta
nut,1,21 savage,1,1,flexin',0,0,0,Nut and Seed Products
wendys,1,21 savage,1,1,flexin',0,0,0,Fast Foods
noodle,1,21 savage,1,1,flexin',0,0,0,Cereal Grains and Pasta
nut,1,21 savage,1,1,flexin',0,0,0,Nut and Seed Products
wendys,1,21 savage,1,1,flexin',0,0,0,Fast Foods
soda,1,21 savage,1,1,flexing on purpose,2016-08-02,2016,8,Baked Products
ice,2,young thug,1,2,flexing on purpose,2016-08-02,2016,8,
lamb,1,young thug,1,1,flexing on purpose,2016-08-02,2016,8,"Lamb, Veal, and Game Products"
water,2,young thug,1,2,flexing on purpose,2016-08-02,2016,8,Beverages
kiwi,1,young thug,1,1,flexing on purpose,2016-08-02,2016,8,Fruits and Fruit Juices
iced,1,21 savage,1,1,enzo,2019-04-24,2019,4,Beverages
lamb,1,gucci mane,1,1,enzo,2019-04-24,2019,4,"Lamb, Veal, and Game Products"
deep dish,1,gucci mane,2,2,enzo,2019-04-24,2019,4,Baked Products
chicken,1,21 savage,1,1,free gucci,2015-06-02,2015,6,Poultry Products
syrup,1,21 savage,1,1,front door,2015-12-01,2015,12,Sweets
pickle,1,21 savage,1,1,fuckin niggaz bitches,2015-05-15,2015,5,Vegetables and Vegetable Products
syrup,1,21 savage,1,1,fuckin niggaz bitches,2015-05-15,2015,5,Sweets
water,2,21 savage,1,2,fuck you mean*,0,0,0,Beverages
water,2,21 savage,1,2,gang,2015-05-25,2015,5,Beverages
ham,1,lil e (gbe),1,1,girls,2015-10-03,2015,10,Pork Products
water,1,lil e (gbe),1,1,girls,2015-10-03,2015,10,Beverages
cheese,1,21 savage,1,1,goin overseas,0,0,0,Dairy and Egg Products
fruit,1,21 savage,1,1,goin overseas,0,0,0,Baby Foods
juice,1,21 savage,1,1,goin overseas,0,0,0,Baby Foods
syrup,1,21 savage,1,1,goin overseas,0,0,0,Sweets
beef,1,21 savage,1,1,goin overseas,0,0,0,Beef Products
mcdonalds,1,21 savage,1,1,goin overseas,0,0,0,Fast Foods
pasta,1,21 savage,1,1,goin overseas,0,0,0,"Soups, Sauces, and Gravies"
cheese dip,1,21 savage,1,1,goin overseas,0,0,0,
bread,1,yung d.i.,1,1,go to war,2016-12-03,2016,12,Baked Products
kale,1,lil yachty,1,1,guap,2016-08-27,2016,8,Vegetables and Vegetable Products
nut,1,21 savage,1,1,guap,2016-08-27,2016,8,Nut and Seed Products
sushi,1,french montana,1,1,gucci gang (english remix),2018-03-20,2018,3,
sushi,1,french montana,1,1,gucci gang (mega remix),2018-03-17,2018,3,
sushi,1,bad bunny,1,1,gucci gang (mega remix),2018-03-17,2018,3,
whisky,3,bad bunny,1,3,gucci gang (mega remix),2018-03-17,2018,3,
milano,2,j balvin,1,2,gucci gang (mega remix),2018-03-17,2018,3,
champagne,1,j balvin,1,1,gucci gang (mega remix),2018-03-17,2018,3,
ahi,1,j balvin,1,1,gucci gang (mega remix),2018-03-17,2018,3,
soy,1,j balvin,1,1,gucci gang (mega remix),2018-03-17,2018,3,Baby Foods
bonito,1,ozuna,1,1,gucci gang (mega remix),2018-03-17,2018,3,
caramel,1,remy ma,1,1,gucci gang (mega remix),2018-03-17,2018,3,Sweets
whisky,3,bad bunny,1,3,gucci gang remix,2018-03-17,2018,3,
sushi,1,bad bunny,1,1,gucci gang remix,2018-03-17,2018,3,
pantry,1,schoolboy q,1,1,​good day,2018-12-21,2018,12,
candy,1,schoolboy q,1,1,​good day,2018-12-21,2018,12,Sweets
sauce,1,project pat,1,1,​good day,2018-12-21,2018,12,"Soups, Sauces, and Gravies"
whisky,3,bad bunny,1,3,gucci gang (spanish remix),2018-03-20,2018,3,
sushi,1,bad bunny,1,1,gucci gang (spanish remix),2018-03-20,2018,3,
milano,2,j balvin,1,2,gucci gang (spanish remix),2018-03-20,2018,3,
ahi,1,j balvin,1,1,gucci gang (spanish remix),2018-03-20,2018,3,
soy,1,j balvin,1,1,gucci gang (spanish remix),2018-03-20,2018,3,Baby Foods
bonito,1,ozuna,1,1,gucci gang (spanish remix),2018-03-20,2018,3,
rose,1,quavo,1,1,gucci on my,2017-03-02,2017,3,Beverages
jalapeno,1,takeoff,1,1,gucci on my,2017-03-02,2017,3,Vegetables and Vegetable Products
ice,1,takeoff,1,1,gucci on my,2017-03-02,2017,3,
tart,1,takeoff,1,1,gucci on my,2017-03-02,2017,3,Fruits and Fruit Juices
bread,1,takeoff,1,1,gucci on my,2017-03-02,2017,3,Baked Products
pop tart,1,takeoff,1,1,gucci on my,2017-03-02,2017,3,
water,26,21 savage,1,26,h2o,2015-07-02,2015,7,Beverages
soda,1,21 savage,1,1,h2o,2015-07-02,2015,7,Baked Products
cooking,1,21 savage,1,1,h2o,2015-07-02,2015,7,Beverages
baking soda,1,21 savage,1,1,h2o,2015-07-02,2015,7,Baked Products
rabbit,1,21 savage,1,1,havoc,2016-02-21,2016,2,"Lamb, Veal, and Game Products"
nut,1,21 savage,1,1,havoc,2016-02-21,2016,2,Nut and Seed Products
cooking,1,21 savage,1,1,havoc,2016-02-21,2016,2,Beverages
turkey,1,21 savage,1,1,havoc,2016-02-21,2016,2,Poultry Products
burger,1,21 savage,1,1,havoc,2016-02-21,2016,2,
turkey burger,1,21 savage,-1,-1,havoc,2016-02-21,2016,2,
bread,1,bulletproof dolphin,1,1,head,2016-05-10,2016,5,Baked Products
cooking,1,bulletproof dolphin,1,1,head,2016-05-10,2016,5,Beverages
chicken,1,bulletproof dolphin,1,1,head,2016-05-10,2016,5,Poultry Products
spicy,1,21 savage,1,1,heathens,2020-02-05,2020,2,
pit,3,offset,1,3,heathens,2020-02-05,2020,2,
ice,4,offset,1,4,heathens,2020-02-05,2020,2,
banana,1,offset,1,1,heathens,2020-02-05,2020,2,Fruits and Fruit Juices
cookie,2,offset,1,2,heathens,2020-02-05,2020,2,Baked Products
juice,1,21 savage,1,1,help me,2015-12-01,2015,12,Baby Foods
oil,1,21 savage,1,1,help me,2015-12-01,2015,12,Fats and Oils
donut,2,21 savage,1,2,hold up,2018-04-20,2018,4,
nut,1,21 savage,1,1,hold up,2018-04-20,2018,4,Nut and Seed Products
beef,1,21 savage,1,1,hot spot,0,0,0,Beef Products
cooking,1,21 savage,1,1,how to ball,2016-10-01,2016,10,Beverages
ostrich,3,21 savage & montell2099,1,3,hunnid on the drop,2017-06-30,2017,6,Poultry Products
scotch,1,21 savage & montell2099,1,1,hunnid on the drop,2017-06-30,2017,6,
ice,1,21 savage & montell2099,1,1,hunnid on the drop,2017-06-30,2017,6,
tea,1,21 savage & montell2099,1,1,hunnid on the drop,2017-06-30,2017,6,Beverages
ice tea,1,21 savage & montell2099,-1,-1,hunnid on the drop,2017-06-30,2017,6,
drink,1,yg,1,1,i be on,2016-11-25,2016,11,
marshmallow,1,yg,1,1,i be on,2016-11-25,2016,11,Baked Products
nut,3,21 savage,1,3,i can't get enough,0,0,0,Nut and Seed Products
goose,1,21 savage,1,1,i can't get enough,0,0,0,Poultry Products
spicy,1,21 savage,1,1,hethen,2020-02-05,2020,2,
pit,3,offset,1,3,hethen,2020-02-05,2020,2,
ice,4,offset,1,4,hethen,2020-02-05,2020,2,
banana,1,offset,1,1,hethen,2020-02-05,2020,2,Fruits and Fruit Juices
cookie,2,offset,1,2,hethen,2020-02-05,2020,2,Baked Products
ice,32,future,1,32,iced out my arms,2017-06-23,2017,6,
ice,33,offset,1,33,iced out my arms,2017-06-23,2017,6,
ice,2,quavo,1,2,iced out my arms,2017-06-23,2017,6,
ice,2,takeoff,1,2,iced out my arms,2017-06-23,2017,6,
ice,3,21 savage,1,3,iced out my arms,2017-06-23,2017,6,
iced,8,future,1,8,iced out my arms,2017-06-23,2017,6,Beverages
iced,7,offset,1,7,iced out my arms,2017-06-23,2017,6,Beverages
water,1,t.i.,1,1,iced out my arms,2017-06-23,2017,6,Beverages
noodle,1,t.i.,1,1,iced out my arms,2017-06-23,2017,6,Cereal Grains and Pasta
ice,20,21 savage,1,20,ice on,0,0,0,
caviar,1,yin yang,1,1,if i wanted too,2016-08-06,2016,8,Finfish and Shellfish Products
calamari,1,yin yang,1,1,if i wanted too,2016-08-06,2016,8,
cheese,1,yin yang,1,1,if i wanted too,2016-08-06,2016,8,Dairy and Egg Products
pizza,1,yin yang,1,1,if i wanted too,2016-08-06,2016,8,Fast Foods
nut,1,21 savage,1,1,if i wanted too,2016-08-06,2016,8,Nut and Seed Products
drink,6,young nudy,1,6,i’m a savage,2016-08-23,2016,8,
drink,1,21 savage,1,1,i’m a savage,2016-08-23,2016,8,
dough,1,21 savage,1,1,i’m a savage,2016-08-23,2016,8,
beef,2,21 savage,1,2,immortal,2019-10-31,2019,10,Beef Products
corn,2,21 savage,1,2,immortal,2019-10-31,2019,10,Cereal Grains and Pasta
nut,1,21 savage,1,1,i’m scared,2019-08-16,2019,8,Nut and Seed Products
beef,1,doe boy,1,1,i’m scared,2019-08-16,2019,8,Beef Products
candy,1,21 savage,1,1,iñaki,2017-06-30,2017,6,Sweets
brandy,1,21 savage,1,1,iñaki,2017-06-30,2017,6,
crab,1,21 savage,1,1,ion like,2015-10-01,2015,10,Finfish and Shellfish Products
crab,6,trouble,1,6,ion like,2015-10-01,2015,10,Finfish and Shellfish Products
goat,1,young thug,1,1,i want her,2016-04-22,2016,4,Dairy and Egg Products
chicken,3,young thug,1,3,i want her,2016-04-22,2016,4,Poultry Products
nut,1,21 savage,1,1,i want her,2016-04-22,2016,4,Nut and Seed Products
rice,1,21 savage,1,1,i want her,2016-04-22,2016,4,Cereal Grains and Pasta
ice,1,21 savage,1,1,i want her,2016-04-22,2016,4,
water,1,shad da god,1,1,i want her,2016-04-22,2016,4,Beverages
sushi,1,shad da god,1,1,i want her,2016-04-22,2016,4,
