artist,lyrics_word_count,lyrics_word_count_excl_sw,food_words_count,food_words_perc_all_lyric_words,food_words_perc_lyric_words_excl_sw,song,release_date,release_year,release_month
future,16,10,0,0.0,0.0,don't come out the house,2018-11-02,2018,11
21 savage,416,314,11,0.026442307692307692,0.03503184713375796,drip,2015-05-25,2015,5
lil yachty,170,150,2,0.011764705882352941,0.013333333333333334,drippin,2016-05-25,2016,5
21 savage,67,40,0,0.0,0.0,drippin,2016-05-25,2016,5
sauce walka,97,64,6,0.061855670103092786,0.09375,drippin,2016-05-25,2016,5
young nudy,553,343,0,0.0,0.0,ea,2017-02-21,2017,2
21 savage,160,104,0,0.0,0.0,ea,2017-02-21,2017,2
gucci mane,407,268,1,0.002457002457002457,0.0037313432835820895,east atlanta day,2017-04-21,2017,4
21 savage,135,87,0,0.0,0.0,east atlanta day,2017-04-21,2017,4
21 savage,418,256,4,0.009569377990430622,0.015625,embarrass ya,0,0,0
sheck wes,267,152,0,0.0,0.0,enzo (malaa remix),2019-06-28,2019,6
offset,243,152,0,0.0,0.0,enzo (malaa remix),2019-06-28,2019,6
21 savage,369,243,0,0.0,0.0,extendo,2015-09-14,2015,9
21 savage,80,54,2,0.025,0.037037037037037035,extendo,2015-09-14,2015,9
loso loaded,357,242,1,0.0028011204481792717,0.004132231404958678,extortion,2016-08-27,2016,8
21 savage,99,64,3,0.030303030303030304,0.046875,extortion,2016-08-27,2016,8
yg,5,3,1,0.2,0.3333333333333333,facetime,2017-07-07,2017,7
21 savage,523,309,0,0.0,0.0,facetime,2017-07-07,2017,7
$hang,317,180,0,0.0,0.0,faded,2016-10-18,2016,10
21 savage,172,95,0,0.0,0.0,faded,2016-10-18,2016,10
$hang,3,2,0,0.0,0.0,family*,0,0,0
21 savage,33,24,2,0.06060606060606061,0.08333333333333333,family*,0,0,0
21 savage,557,337,0,0.0,0.0,famous,2017-07-07,2017,7
alley boy,395,251,6,0.015189873417721518,0.02390438247011952,fish fry,2019-01-10,2019,1
21 savage,173,98,0,0.0,0.0,fish fry,2019-01-10,2019,1
reese,240,144,0,0.0,0.0,f it up,2016-07-08,2016,7
bricc baby,112,56,1,0.008928571428571428,0.017857142857142856,f it up,2016-07-08,2016,7
21 savage,133,78,1,0.007518796992481203,0.01282051282051282,f it up,2016-07-08,2016,7
reese,320,192,0,0.0,0.0,f it up (remix),2017-02-28,2017,2
kid ink,114,57,0,0.0,0.0,f it up (remix),2017-02-28,2017,2
21 savage,134,79,1,0.007462686567164179,0.012658227848101266,f it up (remix),2017-02-28,2017,2
bricc baby,112,56,1,0.008928571428571428,0.017857142857142856,f it up (remix),2017-02-28,2017,2
21 savage,278,170,3,0.01079136690647482,0.01764705882352941,flexin',0,0,0
21 savage,277,170,3,0.010830324909747292,0.01764705882352941,flexin',0,0,0
rich the kid,167,96,0,0.0,0.0,flexin',0,0,0
21 savage,226,155,1,0.004424778761061947,0.0064516129032258064,flexing on purpose,2016-08-02,2016,8
young thug,172,106,6,0.03488372093023256,0.05660377358490566,flexing on purpose,2016-08-02,2016,8
lil uzi vert,547,340,0,0.0,0.0,flexing on purpose,2016-08-02,2016,8
ralo,242,138,0,0.0,0.0,flexing on purpose,2016-08-02,2016,8
sheck wes,362,199,0,0.0,0.0,enzo,2019-04-24,2019,4
offset,259,170,0,0.0,0.0,enzo,2019-04-24,2019,4
21 savage,283,171,1,0.0035335689045936395,0.005847953216374269,enzo,2019-04-24,2019,4
gucci mane,246,162,3,0.012195121951219513,0.018518518518518517,enzo,2019-04-24,2019,4
21 savage & metro boomin,528,238,0,0.0,0.0,feel it,2016-07-15,2016,7
bazzi,278,140,0,0.0,0.0,focus,2019-06-13,2019,6
21 savage,174,84,0,0.0,0.0,focus,2019-06-13,2019,6
21 savage,297,203,1,0.003367003367003367,0.0049261083743842365,free gucci,2015-06-02,2015,6
21 savage,458,274,1,0.002183406113537118,0.0036496350364963502,front door,2015-12-01,2015,12
21 savage,439,285,2,0.004555808656036446,0.007017543859649123,fuckin niggaz bitches,2015-05-15,2015,5
21 savage,18,10,0,0.0,0.0,fuck my teacher,0,0,0
21 savage,40,30,2,0.05,0.06666666666666667,fuck you mean*,0,0,0
21 savage,266,148,0,0.0,0.0,fuck your rollie,2016-09-01,2016,9
21 savage,532,300,2,0.0037593984962406013,0.006666666666666667,gang,2015-05-25,2015,5
21 savage,52,31,0,0.0,0.0,girls,2015-10-03,2015,10
lil e (gbe),441,288,2,0.0045351473922902496,0.006944444444444444,girls,2015-10-03,2015,10
young thug,585,425,0,0.0,0.0,goin overseas,0,0,0
young thug,32,23,0,0.0,0.0,goin overseas,0,0,0
21 savage,108,69,8,0.07407407407407407,0.11594202898550725,goin overseas,0,0,0
yung d.i.,302,168,0,0.0,0.0,go to war,2016-12-03,2016,12
yung d.i.,73,37,1,0.0136986301369863,0.02702702702702703,go to war,2016-12-03,2016,12
21 savage,75,51,0,0.0,0.0,go to war,2016-12-03,2016,12
krissio and ins3rt,2,2,0,0.0,0.0,gray gray,2019-03-08,2019,3
ins3rt and tj savage,180,120,0,0.0,0.0,gray gray,2019-03-08,2019,3
tj savage,77,45,0,0.0,0.0,gray gray,2019-03-08,2019,3
tj savage,90,47,0,0.0,0.0,gray gray,2019-03-08,2019,3
lil yachty,174,90,1,0.005747126436781609,0.011111111111111112,guap,2016-08-27,2016,8
21 savage,195,104,1,0.005128205128205128,0.009615384615384616,guap,2016-08-27,2016,8
21 savage,222,148,0,0.0,0.0,gucci gang (english remix),2018-03-20,2018,3
*gucci mane*,73,56,0,0.0,0.0,gucci gang (english remix),2018-03-20,2018,3
lil pump,484,395,0,0.0,0.0,gucci gang (english remix),2018-03-20,2018,3
french montana,239,176,1,0.0041841004184100415,0.005681818181818182,gucci gang (english remix),2018-03-20,2018,3
gucci mane,196,117,0,0.0,0.0,gucci gang (english remix),2018-03-20,2018,3
gucci mane,271,176,0,0.0,0.0,gucci gang (mega remix),2018-03-17,2018,3
21 savage,223,150,0,0.0,0.0,gucci gang (mega remix),2018-03-17,2018,3
lil pump,554,454,0,0.0,0.0,gucci gang (mega remix),2018-03-17,2018,3
french montana,309,235,1,0.003236245954692557,0.00425531914893617,gucci gang (mega remix),2018-03-17,2018,3
bad bunny,190,171,4,0.021052631578947368,0.023391812865497075,gucci gang (mega remix),2018-03-17,2018,3
j balvin,157,141,5,0.03184713375796178,0.03546099290780142,gucci gang (mega remix),2018-03-17,2018,3
ozuna,236,222,1,0.00423728813559322,0.0045045045045045045,gucci gang (mega remix),2018-03-17,2018,3
remy ma,238,177,1,0.004201680672268907,0.005649717514124294,gucci gang (mega remix),2018-03-17,2018,3
21 savage,184,118,0,0.0,0.0,gucci gang remix,2018-03-17,2018,3
lil pump,308,251,0,0.0,0.0,gucci gang remix,2018-03-17,2018,3
bad bunny,190,171,4,0.021052631578947368,0.023391812865497075,gucci gang remix,2018-03-17,2018,3
lord infamous,52,34,0,0.0,0.0,​good day,2018-12-21,2018,12
21 savage,272,173,0,0.0,0.0,​good day,2018-12-21,2018,12
schoolboy q,212,132,2,0.009433962264150943,0.015151515151515152,​good day,2018-12-21,2018,12
project pat,122,79,1,0.00819672131147541,0.012658227848101266,​good day,2018-12-21,2018,12
lil pump,690,546,0,0.0,0.0,gucci gang (spanish remix),2018-03-20,2018,3
bad bunny,190,171,4,0.021052631578947368,0.023391812865497075,gucci gang (spanish remix),2018-03-20,2018,3
j balvin,156,140,4,0.02564102564102564,0.02857142857142857,gucci gang (spanish remix),2018-03-20,2018,3
ozuna,236,222,1,0.00423728813559322,0.0045045045045045045,gucci gang (spanish remix),2018-03-20,2018,3
21 savage,483,298,0,0.0,0.0,gucci on my,2017-03-02,2017,3
yg,248,160,0,0.0,0.0,gucci on my,2017-03-02,2017,3
reese laflare,80,46,0,0.0,0.0,gucci on my,2017-03-02,2017,3
kamaiyah,109,69,0,0.0,0.0,gucci on my,2017-03-02,2017,3
quavo,138,97,1,0.007246376811594203,0.010309278350515464,gucci on my,2017-03-02,2017,3
takeoff,114,72,5,0.043859649122807015,0.06944444444444445,gucci on my,2017-03-02,2017,3
offset,131,82,0,0.0,0.0,gucci on my,2017-03-02,2017,3
mike will made-it,14,8,0,0.0,0.0,gucci on my,2017-03-02,2017,3
21 savage,427,261,29,0.06791569086651054,0.1111111111111111,h2o,2015-07-02,2015,7
21 savage,566,341,4,0.007067137809187279,0.011730205278592375,havoc,2016-02-21,2016,2
nick hook,1,1,0,0.0,0.0,head,2016-05-10,2016,5
bulletproof dolphin,229,149,3,0.013100436681222707,0.020134228187919462,head,2016-05-10,2016,5
21 savage,97,60,0,0.0,0.0,head,2016-05-10,2016,5
21 savage,343,226,0,0.0,0.0,heart so cold,2015-05-25,2015,5
freaky,179,90,0,0.0,0.0,heart so cold,2015-05-25,2015,5
21 savage,217,135,1,0.004608294930875576,0.007407407407407408,heathens,2020-02-05,2020,2
offset,829,519,10,0.012062726176115802,0.019267822736030827,heathens,2020-02-05,2020,2
21 savage,470,256,2,0.00425531914893617,0.0078125,help me,2015-12-01,2015,12
eduxr,393,214,0,0.0,0.0,hoe,2017-07-30,2017,7
21 savage,335,196,3,0.008955223880597015,0.015306122448979591,hold up,2018-04-20,2018,4
21 savage,272,179,0,0.0,0.0,hollow tips (freestyle),2016-09-17,2016,9
the stunna,487,270,0,0.0,0.0,homicide/immortal (feat. babyg) [cover remix],2019-05-24,2019,5
trey,487,270,0,0.0,0.0,homicide/immortal (feat. babyg) [cover remix],2019-05-24,2019,5
"trey, the stunna",33,22,0,0.0,0.0,homicide/immortal (feat. babyg) [cover remix],2019-05-24,2019,5
offset,485,342,0,0.0,0.0,hot spot,0,0,0
21 savage,270,175,1,0.003703703703703704,0.005714285714285714,hot spot,0,0,0
21 savage,551,301,0,0.0,0.0,how i grew up,2018-06-14,2018,6
g herbo,465,253,0,0.0,0.0,how i grew up,2018-06-14,2018,6
21 savage,441,282,1,0.0022675736961451248,0.0035460992907801418,how to ball,2016-10-01,2016,10
21 savage & montell2099,587,393,5,0.008517887563884156,0.01272264631043257,hunnid on the drop,2017-06-30,2017,6
yg,518,239,2,0.003861003861003861,0.008368200836820083,i be on,2016-11-25,2016,11
21 savage,146,91,0,0.0,0.0,i be on,2016-11-25,2016,11
21 savage,440,301,4,0.00909090909090909,0.013289036544850499,i can't get enough,0,0,0
21 savage,518,357,0,0.0,0.0,​gun smoke,2018-12-21,2018,12
21 savage,217,135,1,0.004608294930875576,0.007407407407407408,hethen,2020-02-05,2020,2
offset,829,519,10,0.012062726176115802,0.019267822736030827,hethen,2020-02-05,2020,2
dj khaled,66,26,0,0.0,0.0,iced out my arms,2017-06-23,2017,6
future,481,233,40,0.08316008316008316,0.17167381974248927,iced out my arms,2017-06-23,2017,6
offset,583,305,40,0.0686106346483705,0.13114754098360656,iced out my arms,2017-06-23,2017,6
quavo,193,109,2,0.010362694300518135,0.01834862385321101,iced out my arms,2017-06-23,2017,6
takeoff,193,109,2,0.010362694300518135,0.01834862385321101,iced out my arms,2017-06-23,2017,6
21 savage,143,95,3,0.02097902097902098,0.031578947368421054,iced out my arms,2017-06-23,2017,6
t.i.,156,97,2,0.01282051282051282,0.020618556701030927,iced out my arms,2017-06-23,2017,6
21 savage,420,274,20,0.047619047619047616,0.072992700729927,ice on,0,0,0
yin yang,527,266,4,0.007590132827324478,0.015037593984962405,if i wanted too,2016-08-06,2016,8
21 savage,194,104,1,0.005154639175257732,0.009615384615384616,if i wanted too,2016-08-06,2016,8
ralo,173,100,0,0.0,0.0,i hope it don't jam,2017-02-12,2017,2
21 savage,382,208,0,0.0,0.0,i hope it don't jam,2017-02-12,2017,2
jefe,173,87,0,0.0,0.0,i hope it don't jam,2017-02-12,2017,2
young nudy,374,211,6,0.016042780748663103,0.02843601895734597,i’m a savage,2016-08-23,2016,8
21 savage,132,71,2,0.015151515151515152,0.028169014084507043,i’m a savage,2016-08-23,2016,8
21 savage,904,505,4,0.004424778761061947,0.007920792079207921,immortal,2019-10-31,2019,10
young thug,308,176,0,0.0,0.0,i’m scared,2019-08-16,2019,8
21 savage,166,93,1,0.006024096385542169,0.010752688172043012,i’m scared,2019-08-16,2019,8
doe boy,210,129,1,0.004761904761904762,0.007751937984496124,i’m scared,2019-08-16,2019,8
21 savage,198,120,2,0.010101010101010102,0.016666666666666666,iñaki,2017-06-30,2017,6
21 savage,114,71,1,0.008771929824561403,0.014084507042253521,ion like,2015-10-01,2015,10
trouble,404,241,6,0.01485148514851485,0.024896265560165973,ion like,2015-10-01,2015,10
young thug,358,216,4,0.0111731843575419,0.018518518518518517,i want her,2016-04-22,2016,4
21 savage,167,116,3,0.017964071856287425,0.02586206896551724,i want her,2016-04-22,2016,4
shad da god,213,123,4,0.018779342723004695,0.032520325203252036,i want her,2016-04-22,2016,4
lil duke,119,64,1,0.008403361344537815,0.015625,i want her,2016-04-22,2016,4
t.i.,119,64,1,0.008403361344537815,0.015625,i want her,2016-04-22,2016,4
young thug,20,12,0,0.0,0.0,jump right*,2018-12-07,2018,12
21 savage,17,10,0,0.0,0.0,jump right*,2018-12-07,2018,12
21 savage,62,37,2,0.03225806451612903,0.05405405405405406,jump right*,2018-12-07,2018,12
gucci mane,359,204,0,0.0,0.0,just like it,2018-12-07,2018,12
21 savage,190,131,1,0.005263157894736842,0.007633587786259542,just like it,2018-12-07,2018,12
fetty wap,6,6,0,0.0,0.0,king zoo,2016-11-21,2016,11
fetty wap,324,195,0,0.0,0.0,king zoo,2016-11-21,2016,11
21 savage,186,125,2,0.010752688172043012,0.016,king zoo,2016-11-21,2016,11
fetty wap,3,2,0,0.0,0.0,kkk*,0,0,0
21 savage,31,22,1,0.03225806451612903,0.045454545454545456,kkk*,0,0,0
manman savage,212,112,2,0.009433962264150943,0.017857142857142856,know it,2015-11-26,2015,11
21 savage,81,50,0,0.0,0.0,know it,2015-11-26,2015,11
21 savage,133,94,3,0.022556390977443608,0.031914893617021274,lettuce,0,0,0
21 savage,134,93,1,0.007462686567164179,0.010752688172043012,lettuce,0,0,0
no plug,408,230,1,0.0024509803921568627,0.004347826086956522,lil ni$$a,2016-08-20,2016,8
