artist,lyrics_word_count,lyrics_word_count_excl_sw,food_words_count,food_words_perc_all_lyric_words,food_words_perc_lyric_words_excl_sw,song,release_date,release_year,release_month
nyora spouse,13,8,0,0.0,0.0,$lumped whip (original version),2014-02-16,2014,2
newage sully the chief god,117,62,1,0.008547008547008548,0.016129032258064516,$lumped whip (original version),2014-02-16,2014,2
xxxtentacion,336,193,1,0.002976190476190476,0.0051813471502590676,look at me!,2015-12-30,2015,12
xxxtentacion,53,33,0,0.0,0.0,​love yourself (interlude),2018-03-16,2018,3
taylor white,25,13,0,0.0,0.0,​love yourself (interlude),2018-03-16,2018,3
nyora spouse,462,286,3,0.006493506493506494,0.01048951048951049,$lumpted whip (snippet unmastered),2014-02-16,2014,2
xxxtentacion,595,361,4,0.0067226890756302525,0.0110803324099723,$lumpted whip (snippet unmastered),2014-02-16,2014,2
sully the chief god as newage,211,132,1,0.004739336492890996,0.007575757575757576,$lumpted whip (snippet unmastered),2014-02-16,2014,2
all,164,97,3,0.018292682926829267,0.030927835051546393,$lumpted whip (snippet unmastered),2014-02-16,2014,2
sndngchllz,125,64,0,0.0,0.0,lunacy,2015-07-06,2015,7
xxxtentacion,161,74,1,0.006211180124223602,0.013513513513513514,lunacy,2015-07-06,2015,7
xxxtentacion,442,268,2,0.004524886877828055,0.007462686567164179,m011y *freestyle* *slopped*,2014-03-05,2014,3
xxxtentacion,380,219,0,0.0,0.0,mad!,0,0,0
jrkellyrocks,285,174,0,0.0,0.0,mad!,2019-03-21,2019,3
baby finesse,196,137,0,0.0,0.0,mad!*,2019-01-21,2019,1
baby finesse,3,2,0,0.0,0.0,make her feel*,0,0,0
xxxtentacion,16,8,0,0.0,0.0,make her feel*,0,0,0
jstdcrs,164,148,0,0.0,0.0,mary jane,2019-02-10,2019,2
xxxtentacion,232,155,3,0.01293103448275862,0.01935483870967742,maxipads 4 everyone!,2017-04-18,2017,4
xxxtentacion,447,214,0,0.0,0.0,may 2016 suicide note,0,0,0
xxxtentacion,527,383,1,0.0018975332068311196,0.0026109660574412533,may i flex,2017-12-06,2017,12
blackbagla,157,98,0,0.0,0.0,may i flex,2017-12-06,2017,12
monoh,52,36,1,0.019230769230769232,0.027777777777777776,may i flex,2017-12-06,2017,12
lil emo,144,72,0,0.0,0.0,medicated,2019-12-25,2019,12
afgoblin,39,24,1,0.02564102564102564,0.041666666666666664,medicated,2019-12-25,2019,12
marco,53,32,1,0.018867924528301886,0.03125,medicated,2019-12-25,2019,12
yung grabba,146,103,0,0.0,0.0,mega man,2014-11-09,2014,11
yung gook,85,53,0,0.0,0.0,mega man,2014-11-09,2014,11
xxxtentacion,137,85,0,0.0,0.0,mega man,2014-11-09,2014,11
ski mask the slump god,166,103,3,0.018072289156626505,0.02912621359223301,mega man,2014-11-09,2014,11
xxxtentacion,185,93,0,0.0,0.0,megaman.iso,2018-10-01,2018,10
demon the devil,66,34,0,0.0,0.0,megaman.iso,2018-10-01,2018,10
demon the devil,251,163,2,0.00796812749003984,0.012269938650306749,megaman.iso,2018-10-01,2018,10
ski mask the slump god,168,104,2,0.011904761904761904,0.019230769230769232,megaman.iso,2018-10-01,2018,10
yung tripp,218,145,1,0.0045871559633027525,0.006896551724137931,megaman (remix),2019-10-10,2019,10
xxxtentacion,137,85,0,0.0,0.0,megaman (remix),2019-10-10,2019,10
ski mask the slump god,166,103,3,0.018072289156626505,0.02912621359223301,megaman (remix),2019-10-10,2019,10
xxxtentacion,135,83,0,0.0,0.0,mega man / wyd,0,0,0
$ki mask,166,103,3,0.018072289156626505,0.02912621359223301,mega man / wyd,0,0,0
vision,95,55,0,0.0,0.0,mega man / wyd,0,0,0
kai erebus,100,55,0,0.0,0.0,mega man / wyd,0,0,0
kin$oul,129,88,1,0.007751937984496124,0.011363636363636364,members only shit,2017-06-26,2017,6
killstation,95,58,0,0.0,0.0,members only shit,2017-06-26,2017,6
xxxtentacion,36,19,0,0.0,0.0,members only shit,2017-06-26,2017,6
ikabodveins,179,110,1,0.00558659217877095,0.00909090909090909,members only shit,2017-06-26,2017,6
xxxtentacion,170,78,0,0.0,0.0,might off myself for 2017,0,0,0
"bass santana, xxxtentacion & ski mask the slump god",10,6,0,0.0,0.0,make eem run!,2019-01-23,2019,1
bass santana,308,160,0,0.0,0.0,make eem run!,2019-01-23,2019,1
xxxtentacion,216,161,0,0.0,0.0,make eem run!,2019-01-23,2019,1
ski mask the slump god,124,69,5,0.04032258064516129,0.07246376811594203,make eem run!,2019-01-23,2019,1
pnb rock,374,220,1,0.00267379679144385,0.004545454545454545,middle child,2019-05-03,2019,5
xxxtentacion,446,274,1,0.002242152466367713,0.0036496350364963502,middle child,2019-05-03,2019,5
xxxtentacion,453,274,2,0.004415011037527594,0.0072992700729927005,mo11y *freestyle* *unslopped*,2014-03-05,2014,3
xxxtentacion,6,4,0,0.0,0.0,molly mafia (freestyle),0,0,0
xxxtentacion,18,10,0,0.0,0.0,mona lisa,0,0,0
xxxtentacion,4,4,0,0.0,0.0,moo,2019-09-20,2019,9
cashmere cat,11,11,0,0.0,0.0,moo,2019-09-20,2019,9
cashmere cat,76,43,0,0.0,0.0,moonlight,0,0,0
ovid,22,13,0,0.0,0.0,moonlight,0,0,0
xanni,87,44,0,0.0,0.0,moonlight,0,0,0
gaullin,488,338,0,0.0,0.0,moonlight,2018-06-12,2018,6
polarrana,276,181,0,0.0,0.0,moonlight (cover),2019-02-14,2019,2
xxxtentacion,399,250,16,0.040100250626566414,0.064,moon rock,2019-07-26,2019,7
sizzla,429,258,0,0.0,0.0,my girl (remix),2017-10-12,2017,10
xxxtentacion,92,62,0,0.0,0.0,my girl (remix),2017-10-12,2017,10
sizzla,18,10,0,0.0,0.0,my heart and yours,2018-01-22,2018,1
xxxtentacion,184,93,1,0.005434782608695652,0.010752688172043012,my thoughts are really bad for you (runaway from me) log #1.5,0,0,0
xxxtentacion,18,10,0,0.0,0.0,nervous,0,0,0
bill o'reilly,150,68,0,0.0,0.0,netherrack! (i just won't break),2015-10-23,2015,10
marilyn manson,150,68,0,0.0,0.0,netherrack! (i just won't break),2015-10-23,2015,10
xxxtentacion,255,161,1,0.00392156862745098,0.006211180124223602,netherrack! (i just won't break),2015-10-23,2015,10
xxxtentacion,6,4,0,0.0,0.0,netherrack (snippet),2015-08-02,2015,8
xxxtentacion,125,67,0,0.0,0.0,never,2014-10-06,2014,10
xxxtentacion,19,10,0,0.0,0.0,new interlude,2017-10-14,2017,10
xxxtentacion,277,182,0,0.0,0.0,moonlight,2018-03-16,2018,3
hotboycaleb,552,350,3,0.005434782608695652,0.008571428571428572,netflix and chill,2015-08-13,2015,8
ski mask the slump god,145,78,5,0.034482758620689655,0.0641025641025641,netflix and chill,2015-08-13,2015,8
xxxtentacion,135,83,1,0.007407407407407408,0.012048192771084338,netflix and chill,2015-08-13,2015,8
xxxtentacion,423,208,3,0.0070921985815602835,0.014423076923076924,news,2013-06-14,2013,6
?,54,47,0,0.0,0.0,news,2013-06-14,2013,6
xxxtentacion,141,93,0,0.0,0.0,nightgarden,2020-05-17,2020,5
nyora spouse,109,52,0,0.0,0.0,nightgarden,2020-05-17,2020,5
xxxtentacion,31,22,0,0.0,0.0,nightmarez,2015-04-15,2015,4
nyora spouse,175,91,0,0.0,0.0,nightmarez,2015-04-15,2015,4
nyora spouse,18,10,0,0.0,0.0,nightmarez pt. 2,0,0,0
nyora spouse,15,12,0,0.0,0.0,//nobodys\\,2014-12-08,2014,12
xxxtentacion,575,361,3,0.0052173913043478265,0.008310249307479225,//nobodys\\,2014-12-08,2014,12
fifty grand,105,44,0,0.0,0.0,//nobodys\\,2014-12-08,2014,12
ski mask the slump god,181,108,1,0.0055248618784530384,0.009259259259259259,//nobodys\\,2014-12-08,2014,12
yxxxnz,140,95,0,0.0,0.0,//nobodys\\,2014-12-08,2014,12
ski mask the slup god,133,76,0,0.0,0.0,//nobodys\\,2014-12-08,2014,12
,89,56,1,0.011235955056179775,0.017857142857142856,//nobodys\\,2014-12-08,2014,12
lil reddot,108,76,1,0.009259259259259259,0.013157894736842105,//nobodys\\,2014-12-08,2014,12
lil red dot,1,1,0,0.0,0.0,//nobodys\\,2014-12-08,2014,12
xxxtentacion,27,16,0,0.0,0.0,nobodys (intro),2014-07-11,2014,7
xxxtentacion,225,137,0,0.0,0.0,no brother (look at me! & pulse x remix),2019-08-19,2019,8
damndef,276,267,0,0.0,0.0,no brother (look at me! & pulse x remix),2019-08-19,2019,8
xxxtentacion,207,97,0,0.0,0.0,no one (intro),0,0,0
xxxtentacion,200,104,0,0.0,0.0,​no pulse,2018-06-21,2018,6
bbk113,2,2,0,0.0,0.0,northstar (all 3 verses),2020-04-30,2020,4
xxxtentacion,605,434,0,0.0,0.0,northstar (all 3 verses),2020-04-30,2020,4
tyga,597,405,4,0.006700167504187605,0.009876543209876543,northstar (all 3 verses),2020-04-30,2020,4
joyner lucas,140,85,2,0.014285714285714285,0.023529411764705882,northstar (all 3 verses),2020-04-30,2020,4
xxxtentacion,176,119,0,0.0,0.0,north star (original),0,0,0
xxxtentacion  with tyga,348,252,0,0.0,0.0,north star (original),0,0,0
tyga,293,182,4,0.013651877133105802,0.02197802197802198,north star (original),0,0,0
xxxtentacion,492,353,0,0.0,0.0,northstar (remix),2019-12-06,2019,12
joyner lucas,140,85,2,0.014285714285714285,0.023529411764705882,northstar (remix),2019-12-06,2019,12
xxxtentacion,6,4,0,0.0,0.0,nostalgia,0,0,0
xxxtentacion,202,127,0,0.0,0.0,numb,2018-03-16,2018,3
xxxtentacion,622,335,4,0.006430868167202572,0.011940298507462687,news/flock,2013-06-17,2013,6
?,54,47,0,0.0,0.0,news/flock,2013-06-17,2013,6
xxxtentacion,182,111,0,0.0,0.0,numb (acoustic),2019-09-06,2019,9
john cunningham,50,29,0,0.0,0.0,numb (acoustic),2019-09-06,2019,9
prxz & vowl,152,89,0,0.0,0.0,numb the pain [prxz & vowl. remix],2018-04-20,2018,4
prxz & vowl,18,10,0,0.0,0.0,observatory,0,0,0
xxxtentacion,239,152,8,0.03347280334728033,0.05263157894736842,ochakai,2016-03-31,2016,3
original god,240,138,13,0.05416666666666667,0.09420289855072464,ochakai,2016-03-31,2016,3
kamiyada,172,110,9,0.05232558139534884,0.08181818181818182,ochakai,2016-03-31,2016,3
ski mask the slump god,639,404,2,0.003129890453834116,0.0049504950495049506,off the wall!,2017-06-08,2017,6
corey taylor sample,60,39,1,0.016666666666666666,0.02564102564102564,off the wall!,2017-06-08,2017,6
xxxtentacion,415,281,5,0.012048192771084338,0.017793594306049824,off the wall!,2017-06-08,2017,6
xxxtentacion,6,5,0,0.0,0.0,oh my god ronny!,0,0,0
5h0ckw4v3,18,16,0,0.0,0.0,oh my god ronny!,0,0,0
5h0ckw4v3,100,82,0,0.0,0.0,ok shorty remix,2020-06-13,2020,6
xxxtentacion & sixtytails,160,115,1,0.00625,0.008695652173913044,ok shorty remix,2020-06-13,2020,6
xxxtentacion,121,92,0,0.0,0.0,one minute (demo),0,0,0
lonely rich,455,293,3,0.006593406593406593,0.010238907849829351,onfroy (wrist heavy),2018-10-26,2018,10
50 cent,56,25,0,0.0,0.0,​pab moob,2015-01-15,2015,1
coolie pak,230,143,0,0.0,0.0,​pab moob,2015-01-15,2015,1
xxxtentacion,156,88,0,0.0,0.0,​pab moob,2015-01-15,2015,1
xxxtentacion,100,60,0,0.0,0.0,​numb the pain,2019-12-06,2019,12
xxxtentacion,236,155,1,0.00423728813559322,0.0064516129032258064,okage the shadow king,2014-09-23,2014,9
xxxtentacion,297,232,1,0.003367003367003367,0.004310344827586207,ok shorty!,2017-08-13,2017,8
xxxtentacion,123,62,0,0.0,0.0,orlando,2017-08-25,2017,8
xxxtentacion,60,33,0,0.0,0.0,pain = bestfriend,2018-03-16,2018,3
xxxtentacion,60,33,0,0.0,0.0,pain = bestfriend (og),2018-03-16,2018,3
killstation,124,80,0,0.0,0.0,pain is evil,0,0,0
xxxtentacion,124,82,2,0.016129032258064516,0.024390243902439025,pain is evil,0,0,0
short cruz,86,56,0,0.0,0.0,pain is evil,0,0,0
xxxtentacion,141,91,3,0.02127659574468085,0.03296703296703297,palm trees,2014-02-12,2014,2
muuudy boots,77,46,0,0.0,0.0,palm trees,2014-02-12,2014,2
nyora spouse,135,67,2,0.014814814814814815,0.029850746268656716,palm trees,2014-02-12,2014,2
xxxtentacion,139,63,0,0.0,0.0,parking lot eyes (fragile),2019-02-28,2019,2
cecure,174,92,0,0.0,0.0,parking lot eyes (fragile),2019-02-28,2019,2
xxxtentacion,123,92,21,0.17073170731707318,0.22826086956521738,patty cake remix,2018-08-01,2018,8
craig xen,174,128,21,0.1206896551724138,0.1640625,patty cake remix,2018-08-01,2018,8
cashmoneyap,287,133,0,0.0,0.0,peasants,2017-07-12,2017,7
cashmoneyap,3,2,0,0.0,0.0,pistol,2014-11-13,2014,11
xxxtentacion,320,200,0,0.0,0.0,pistol,2014-11-13,2014,11
xxxtentacion,335,206,0,0.0,0.0,pistol,2015-12-17,2015,12
xxxtentacion,311,191,0,0.0,0.0,​pistol (snippet),2014-11-13,2014,11
xxxtentacion,3997,2024,1,0.0002501876407305479,0.0004940711462450593,pitchfork confession,0,0,0
ski mask the slump god,234,133,5,0.021367521367521368,0.03759398496240601,planet drool,2015-04-20,2015,4
xxxtentacion,27,15,0,0.0,0.0,planet drool,2015-04-20,2015,4
xxxtentacion,18,10,0,0.0,0.0,planet drool pt.2,0,0,0
xxxtentacion,73,48,0,0.0,0.0,plantation (freestyle),2016-07-14,2016,7
nyora spouse,21,15,0,0.0,0.0,prime time,2015-03-12,2015,3
xxxtentacion,127,84,1,0.007874015748031496,0.011904761904761904,prime time,2015-03-12,2015,3
nyora spouse,81,47,1,0.012345679012345678,0.02127659574468085,prime time,2015-03-12,2015,3
ski mask the slump god,97,62,1,0.010309278350515464,0.016129032258064516,prime time,2015-03-12,2015,3
xxxtentacion,119,76,2,0.01680672268907563,0.02631578947368421,prime (verse),2015-03-23,2015,3
vesselz,186,107,0,0.0,0.0,purpose (intro),2019-07-26,2019,7
vessels,21,12,0,0.0,0.0,purpose (intro),2019-07-26,2019,7
xxxtentacion,654,403,2,0.0030581039755351682,0.004962779156327543,purrposely,2016-01-26,2016,1
denzel curry,614,380,2,0.003257328990228013,0.005263157894736842,purrposely,2016-01-26,2016,1
denzel curry,18,10,0,0.0,0.0,? (questions),0,0,0
xxxtentacion,18,10,0,0.0,0.0,? (questions),0,0,0
xxxtentacion,369,240,9,0.024390243902439025,0.0375,#proudcatowner #ihaterappers #ieatpussy,2017-12-26,2017,12
xxxtentacion,419,269,4,0.00954653937947494,0.01486988847583643,#proudcatownerremix,2019-08-20,2019,8
