food_word,food_word_count,artist,food_word_value,food_word_total,song,release_date,release_year,release_month,food_category_description
breakfast,1,fat joe,1,1,all the way up,2016-03-01,2016,3,Baked Products
juice,1,snoop dogg,1,1,all the way up (westside remix),2016-06-22,2016,6,Baby Foods
curry,1,the game,1,1,all the way up (westside remix),2016-06-22,2016,6,
pepper,1,french montana,1,1,all we know,2014-01-02,2014,1,Vegetables and Vegetable Products
cracker,1,french montana,1,1,all we know,2014-01-02,2014,1,Baked Products
water,1,french montana,1,1,all we know,2014-01-02,2014,1,Beverages
scramble,2,french montana,1,2,all we know,2014-01-02,2014,1,
bean,1,brianna perry,1,1,alright,0,0,0,Legumes and Legume Products
cheese,1,brianna perry,1,1,alright,0,0,0,Dairy and Egg Products
juice,1,french montana,1,1,alright,0,0,0,Baby Foods
rose,1,french montana,1,1,alright,0,0,0,Beverages
honey,5,french montana,1,5,always on,0,0,0,Sweets
dough,1,french montana,1,1,always on,0,0,0,
water,1,french montana,1,1,always on,0,0,0,Beverages
bread,1,french montana,1,1,always on,0,0,0,Baked Products
wine,6,fetty wap,1,6,angel,2015-10-26,2015,10,Beverages
cake,1,fetty wap,1,1,angel,2015-10-26,2015,10,Baked Products
wine,6,fetty wap,1,6,angel,0,0,0,Beverages
cake,1,fetty wap,1,1,angel,0,0,0,Baked Products
steak,1,max b,1,1,angel of my life,2019-07-09,2019,7,Beef Products
sauce,1,max b,1,1,angel of my life,2019-07-09,2019,7,"Soups, Sauces, and Gravies"
water,3,french montana,1,3,angel of my life,2019-07-09,2019,7,Beverages
steak sauce,1,max b,-1,-1,angel of my life,2019-07-09,2019,7,
water,1,waka flocka flame,1,1,anything but broke,2013-02-05,2013,2,Beverages
cooking,1,waka flocka flame,1,1,anything but broke,2013-02-05,2013,2,Beverages
pan,1,waka flocka flame,1,1,anything but broke,2013-02-05,2013,2,
ice,1,frenchie,1,1,anything but broke,2013-02-05,2013,2,
iced,1,frenchie,1,1,anything but broke,2013-02-05,2013,2,Beverages
breakfast,1,2 chainz,1,1,a-rod,0,0,0,Baked Products
vodka,1,2 chainz,1,1,a-rod,0,0,0,Beverages
pina,1,2 chainz,1,1,a-rod,0,0,0,
lobster,1,2 chainz,1,1,a-rod,0,0,0,Finfish and Shellfish Products
klondike,1,2 chainz,1,1,a-rod,0,0,0,Sweets
drink,2,french montana,1,2,a-rod,0,0,0,
pina colada,1,2 chainz,-1,-1,a-rod,0,0,0,Beverages
champagne,1,french montana,1,1,a.w.a,2014-09-01,2014,9,
soy,1,nicky jam,1,1,ay vamos (remix),2015-03-02,2015,3,Baby Foods
ahi,2,nicky jam,1,2,ay vamos (remix),2015-03-02,2015,3,
ahi,1,j balvin,1,1,ay vamos (remix),2015-03-02,2015,3,
noodle,1,j balvin,1,1,bachelor-zone,2017-09-04,2017,9,Cereal Grains and Pasta
juice,1,j balvin,1,1,bachelor-zone,2017-09-04,2017,9,Baby Foods
chicken,1,wale,1,1,back 2 ballin,0,0,0,Poultry Products
cherry,1,wale,1,1,back 2 ballin,0,0,0,Fruits and Fruit Juices
drink,1,jadakiss,1,1,back to the money,2015-04-27,2015,4,
drink,2,french montana,1,2,bad bitch,2014-12-15,2014,12,
drink,2,jeremih,1,2,bad bitch,2014-12-15,2014,12,
drink,2,jeremih,1,2,bad b*tch (feat. jeremih) by french montana,0,0,0,
drink,2,jeremih,1,2,bad b*tch - remix,0,0,0,
drink,2,french montana,1,2,bad b*tch - remix,0,0,0,
cake,1,fabolous,1,1,bad b*tch - remix,0,0,0,Baked Products
drink,2,french montana jeremih,1,2,bad b*tch (remix),0,0,0,
drinking,1,french montana,1,1,bad habits,2010-05-06,2010,5,Beverages
bread,6,ziico niico,1,6,bag,2017-07-14,2017,7,Baked Products
bread,6,french montana,1,6,bag,2017-07-14,2017,7,Baked Products
scramble,1,french montana,1,1,ball drop,2014-12-14,2014,12,
lamb,1,french montana,1,1,ballin out,2013-05-21,2013,5,"Lamb, Veal, and Game Products"
peach,1,diddy,1,1,ballin out,2013-05-21,2013,5,Fruits and Fruit Juices
champagne,1,diddy,1,1,ballin out,2013-05-21,2013,5,
fish,1,jeremih,1,1,ballin out,2013-05-21,2013,5,Finfish and Shellfish Products
cake,1,jeremih,1,1,ballin out,2013-05-21,2013,5,Baked Products
sea bass,1,french montana,2,2,ballin out,2013-05-21,2013,5,Finfish and Shellfish Products
lamb chop,1,french montana,2,2,ballin out,2013-05-21,2013,5,
pit,1,max b,1,1,battlefield,2009-02-06,2009,2,
tomato,1,french montana,1,1,battlefield,2009-02-06,2009,2,Vegetables and Vegetable Products
wine,1,french montana,1,1,battlefield,2009-02-06,2009,2,Beverages
grape,1,french montana,1,1,battlefield,2009-02-06,2009,2,Vegetables and Vegetable Products
chunky monkey,1,max b,2,2,battlefield,2009-02-06,2009,2,
pit,1,max b,1,1,battlefield,2009-02-23,2009,2,
tomato,1,french montana,1,1,battlefield,2009-02-23,2009,2,Vegetables and Vegetable Products
wine,1,french montana,1,1,battlefield,2009-02-23,2009,2,Beverages
grape,1,french montana,1,1,battlefield,2009-02-23,2009,2,Vegetables and Vegetable Products
chunky monkey,1,max b,2,2,battlefield,2009-02-23,2009,2,
macaroni,1,max b,1,1,been around the wave,0,0,0,Cereal Grains and Pasta
macaroni,1,french montana,1,1,been around the wave,0,0,0,Cereal Grains and Pasta
cheese,1,max b,1,1,been around the wave,0,0,0,Dairy and Egg Products
cheese,1,french montana,1,1,been around the wave,0,0,0,Dairy and Egg Products
cake,1,max b,1,1,been around the wave,0,0,0,Baked Products
water,1,max b,1,1,been around the wave,0,0,0,Beverages
dough,2,max b,1,2,been around the wave,0,0,0,
coco,1,max b,1,1,been around the wave,0,0,0,
gingerbread,1,french montana,1,1,been around the wave,0,0,0,Baked Products
ice,1,french montana,1,1,been around the wave,0,0,0,
goose,1,chanel west coast,1,1,been on,2013-07-01,2013,7,Poultry Products
drink,2,french montana,1,2,been on,2013-07-01,2013,7,
cake,1,french montana,1,1,been on,2013-07-01,2013,7,Baked Products
bread,1,french montana,1,1,bend you over,2011-08-19,2011,8,Baked Products
drinking,2,french montana,1,2,black,2011-12-13,2011,12,Beverages
ice,1,slim dunkin,1,1,black,2011-12-13,2011,12,
cream,1,slim dunkin,1,1,black,2011-12-13,2011,12,Dairy and Egg Products
juice,1,slim dunkin,1,1,black,2011-12-13,2011,12,Baby Foods
ice cream,1,slim dunkin,-1,-1,black,2011-12-13,2011,12,Sweets
rose,9,french montana,1,9,black roses,0,0,0,Beverages
water,9,french montana,1,9,black roses,0,0,0,Beverages
honey,1,french montana,1,1,black roses,0,0,0,Sweets
cheese,1,french montana,1,1,black roses,0,0,0,Dairy and Egg Products
cafe,1,french montana,1,1,black roses,0,0,0,
salt,1,problem,1,1,blb,2018-11-30,2018,11,Spices and Herbs
baguette,1,puff daddy,1,1,blow a check (remix),2015-11-04,2015,11,
rose,1,french montana,1,1,blow a check (remix),2015-11-04,2015,11,Beverages
bread,1,french montana,1,1,body numb full of drugs,0,0,0,Baked Products
butter,1,french montana,1,1,body numb full of drugs,0,0,0,Dairy and Egg Products
food,1,french montana,1,1,body numb full of drugs,0,0,0,
beverage,1,french montana,1,1,body numb full of drugs,0,0,0,Beverages
goose,3,dj spinking,1,3,body operator (remix),2013-01-07,2013,1,Poultry Products
wine,2,dj spinking,1,2,body operator (remix),2013-01-07,2013,1,Beverages
jelly,1,dj spinking,1,1,body operator (remix),2013-01-07,2013,1,Sweets
soy,4,daddy yankee,1,4,boom boom,2017-10-27,2017,10,Baby Foods
wine,4,daddy yankee,1,4,boom boom,2017-10-27,2017,10,Beverages
soy,4,mr. pauer,1,4,boom boom (mr. pauer remix),2018-03-23,2018,3,Baby Foods
wine,4,mr. pauer,1,4,boom boom (mr. pauer remix),2018-03-23,2018,3,Beverages
water,2,french montana,1,2,bout my paypuh,2016-06-27,2016,6,Beverages
ramen,2,6fo,1,2,bout my paypuh,2016-06-27,2016,6,
noodle,2,6fo,1,2,bout my paypuh,2016-06-27,2016,6,Cereal Grains and Pasta
food,4,6fo,1,4,bout my paypuh,2016-06-27,2016,6,
flavor,1,6fo,1,1,bout my paypuh,2016-06-27,2016,6,
ramen noodle,2,6fo,-1,-2,bout my paypuh,2016-06-27,2016,6,"Soups, Sauces, and Gravies"
bean,1,french montana,1,1,brick road,2016-10-14,2016,10,Legumes and Legume Products
drink,4,french montana,1,4,brick road,2016-10-14,2016,10,
banana,1,french montana,1,1,brick road,2016-10-14,2016,10,Fruits and Fruit Juices
lobster,1,french montana,1,1,bricks & walls,2009-02-06,2009,2,Finfish and Shellfish Products
lobster tail,1,french montana,1,1,bricks & walls,2009-02-06,2009,2,
vanilla,1,french montana,1,1,bring dem things,2017-07-06,2017,7,Sweets
sauce,1,pharrell williams,1,1,bring dem things,2017-07-06,2017,7,"Soups, Sauces, and Gravies"
noodle,1,pharrell williams,1,1,bring dem things,2017-07-06,2017,7,Cereal Grains and Pasta
juice,1,pharrell williams,1,1,bring dem things,2017-07-06,2017,7,Baby Foods
french vanilla,1,french montana,1,1,bring dem things,2017-07-06,2017,7,Sweets
drink,5,n.o.r.e.,1,5,buckets,2016-03-25,2016,3,
beef,1,n.o.r.e.,1,1,buckets,2016-03-25,2016,3,Beef Products
champagne,1,n.o.r.e.,1,1,buckets,2016-03-25,2016,3,
drink,1,french montana,1,1,burnin',2012-04-13,2012,4,
macaroni,1,max b,1,1,business,2009-02-23,2009,2,Cereal Grains and Pasta
cheese,1,max b,1,1,business,2009-02-23,2009,2,Dairy and Egg Products
drink,1,chinx drugz,1,1,buy this game,2012-07-03,2012,7,
ice,1,french montana,1,1,buy this game,2012-07-03,2012,7,
rose,2,wale,1,2,buy this game,2012-07-03,2012,7,Beverages
sprite,1,wale,1,1,buy this game,2012-07-03,2012,7,Beverages
dough,1,french montana,1,1,can't trust thots,2014-10-01,2014,10,
drink,1,french montana,1,1,can't trust thots,2014-10-01,2014,10,
nut,1,wash,1,1,can't trust thots,2014-10-01,2014,10,Nut and Seed Products
drinking,1,wash,1,1,can't trust thots,2014-10-01,2014,10,Beverages
sugar,1,banks,1,1,can you dig it,0,0,0,Sweets
potato,1,banks,1,1,can you dig it,0,0,0,Vegetables and Vegetable Products
sprite,1,french,1,1,can you dig it,0,0,0,Beverages
iced,1,french montana,1,1,cash only,0,0,0,Beverages
beef,1,french montana,1,1,cash only,0,0,0,Beef Products
steak,1,french montana,1,1,cash only,0,0,0,Beef Products
cake,1,french montana,1,1,cash only,0,0,0,Baked Products
drinking,1,juda jmar,1,1,cash only,0,0,0,Beverages
wine,1,juda jmar,1,1,cash only,0,0,0,Beverages
white wine,1,juda jmar,1,1,cash only,0,0,0,
bread,1,french montana,1,1,casino life (intro),2011-02-15,2011,2,Baked Products
wine,1,french montana,1,1,casino life (intro),2011-02-15,2011,2,Beverages
oil,1,french montana,1,1,casino life (intro),2011-02-15,2011,2,Fats and Oils
oxtail,1,french montana,1,1,casino life (intro),2011-02-15,2011,2,
ice,1,juicy j,1,1,catch ya later,2011-12-20,2011,12,
beef,2,juicy j,1,2,catch ya later,2011-12-20,2011,12,Beef Products
fruity,2,juicy j,1,2,catch ya later,2011-12-20,2011,12,
gum,2,juicy j,1,2,catch ya later,2011-12-20,2011,12,Sweets
flavor,2,juicy j,1,2,catch ya later,2011-12-20,2011,12,
calico,1,french montana,1,1,catch ya later,2011-12-20,2011,12,
bubble gum,2,juicy j,1,2,catch ya later,2011-12-20,2011,12,
champagne,1,lloyd banks,1,1,champion,0,0,0,
ice,1,french montana,1,1,champion,0,0,0,
water,1,french montana,1,1,champion,0,0,0,Beverages
gyro,1,french montana,1,1,champion,0,0,0,
lamb,1,french montana,1,1,champion,0,0,0,"Lamb, Veal, and Game Products"
ring pop,1,lloyd banks,2,2,champion,0,0,0,
lamb chop,1,french montana,2,2,champion,0,0,0,
rose,1,french montana,1,1,check come,2016-10-14,2016,10,Beverages
dough,1,french montana,1,1,chinx & max / paid for,2016-10-14,2016,10,
lemonade,1,french montana,1,1,chinx & max / paid for,2016-10-14,2016,10,Beverages
cake,1,french montana,1,1,chinx & max / paid for,2016-10-14,2016,10,Baked Products
juice,1,french montana,1,1,choppa choppa down,2011-02-02,2011,2,Baby Foods
pan,1,hot boyz music,1,1,city,2017-05-05,2017,5,
bonito,1,hot boyz music,1,1,city,2017-05-05,2017,5,
cream,8,cassidy,1,8,city of dreams,2009-02-23,2009,2,Dairy and Egg Products
soda,1,cassidy,1,1,city of dreams,2009-02-23,2009,2,Baked Products
food,1,cassidy,1,1,city of dreams,2009-02-23,2009,2,
rib,1,french montana,1,1,city of dreams,2009-02-23,2009,2,Beef Products
stuffing,1,ar-ab,1,1,city of dreams,2009-02-23,2009,2,Baked Products
bean,1,cassidy,1,1,clap,0,0,0,Legumes and Legume Products
icing,1,yo gotti,1,1,clean up,0,0,0,
cake,1,yo gotti,1,1,clean up,0,0,0,Baked Products
lemonade,1,berner,1,1,clockin,2016-12-22,2016,12,Beverages
champagne,1,berner,1,1,clockin,2016-12-22,2016,12,
gin,1,french montana,1,1,closer than most,2009-04-19,2009,4,
tonic,1,french montana,1,1,closer than most,2009-04-19,2009,4,
cake,1,,1,1,cocaine (i cant feel my face),2017-01-25,2017,1,Baked Products
beef,2,,1,2,cocaine konvicts freestyle,0,0,0,Beef Products
drink,1,,1,1,cocaine konvicts freestyle,0,0,0,
sprite,1,french montana,1,1,cocaine mafia,2011-08-19,2011,8,Beverages
syrup,1,french montana,1,1,cocaine mafia,2011-08-19,2011,8,Sweets
bread,1,french montana,1,1,cocaine mafia,2011-08-19,2011,8,Baked Products
butter,1,french montana,1,1,cocaine mafia,2011-08-19,2011,8,Dairy and Egg Products
meal,1,french montana,1,1,cocaine mafia,2011-08-19,2011,8,Baked Products
dough,1,trae tha truth,1,1,cocaine mafia,2011-08-19,2011,8,
water,1,trae tha truth,1,1,cocaine mafia,2011-08-19,2011,8,Beverages
chicken,1,french montana,1,1,coke boy money,2015-05-08,2015,5,Poultry Products
chicken wing,1,french montana,1,1,coke boy money,2015-05-08,2015,5,
ice,1,chinx drugz,1,1,coke boys,0,0,0,
leche,1,chinx drugz,1,1,coke boys,0,0,0,
rose,1,charlie yg,1,1,coke boys,0,0,0,Beverages
dough,1,french montana,1,1,coke boys 3 - intro,2012-01-01,2012,1,
grain,1,french montana,1,1,coke boys 3 - intro,2012-01-01,2012,1,
goose,1,max b,1,1,coke wave,2009-02-06,2009,2,Poultry Products
gin,1,max b,1,1,coke wave,2009-02-06,2009,2,
water,1,french montana,1,1,coke wave boys,2019-12-06,2019,12,Beverages
ice,1,tory lanez,1,1,cold,2020-05-01,2020,5,
ice,1,french montana,1,1,cold,2020-05-01,2020,5,
drinking,1,french montana & fetty wap,1,1,concentration,0,0,0,Beverages
truffle,1,fat joe,1,1,cookin,2016-08-03,2016,8,Sweets
bread,1,remy ma,1,1,cookin,2016-08-03,2016,8,Baked Products
dough,1,remy ma,1,1,cookin,2016-08-03,2016,8,
cake,1,remy ma,1,1,cookin,2016-08-03,2016,8,Baked Products
chicken,1,remy ma,1,1,cookin,2016-08-03,2016,8,Poultry Products
baked chicken,1,remy ma,1,1,cookin,2016-08-03,2016,8,
bread,1,mike baggz,1,1,counting money,0,0,0,Baked Products
vegetable,1,french montana,1,1,crack da top,0,0,0,Baby Foods
chicken,1,max b,1,1,ct bitches,0,0,0,Poultry Products
biscuit,1,max b,1,1,ct bitches,0,0,0,Fast Foods
slaw,1,max b,1,1,ct bitches,0,0,0,
macaroni,1,max b,1,1,ct bitches,0,0,0,Cereal Grains and Pasta
cheese,1,max b,1,1,ct bitches,0,0,0,Dairy and Egg Products
cole slaw,1,max b,2,2,ct bitches,0,0,0,
drink,3,candice boyd,1,3,damn good time,2016-06-11,2016,6,
drink,2,french montana,1,2,damn good time,2016-06-11,2016,6,
cabbage,1,wale,1,1,dance move,0,0,0,Vegetables and Vegetable Products
rose,2,belly,1,2,dealer plated,2015-05-07,2015,5,Beverages
macaroni,1,max b,1,1,death around the corner,2009-04-19,2009,4,Cereal Grains and Pasta
sour,1,max b,1,1,death around the corner,2009-04-19,2009,4,Fruits and Fruit Juices
pickle,1,french montana,1,1,deuces,0,0,0,Vegetables and Vegetable Products
nut,1,french montana,1,1,deuces,0,0,0,Nut and Seed Products
ice,1,french montana,1,1,devil want my soul,0,0,0,
rose,1,french montana,1,1,devil want my soul,0,0,0,Beverages
ice,1,french montana,1,1,devil wants my soul,2012-11-06,2012,11,
rose,1,french montana,1,1,devil wants my soul,2012-11-06,2012,11,Beverages
ice,4,agnez mo,1,4,diamonds,2019-09-06,2019,9,
water,1,agnez mo,1,1,diamonds,2019-09-06,2019,9,Beverages
rabbit,1,agnez mo,1,1,diamonds,2019-09-06,2019,9,"Lamb, Veal, and Game Products"
banana,1,french montana,1,1,did you see (french montana remix),2017-07-07,2017,7,Fruits and Fruit Juices
rose,1,chinx,1,1,die young,2015-08-06,2015,8,Beverages
cooking,1,chinx,1,1,die young,2015-08-06,2015,8,Beverages
tuna,1,chinx,1,1,die young,2015-08-06,2015,8,Finfish and Shellfish Products
fish,1,chinx,1,1,die young,2015-08-06,2015,8,Finfish and Shellfish Products
cracker,1,chinx,1,1,die young,2015-08-06,2015,8,Baked Products
drink,1,french montana,1,1,dip'd in coke,2017-02-27,2017,2,
dough,1,juelz santana,1,1,dip'd in coke,2017-02-27,2017,2,
juice,1,french montana,1,1,dirty sexy money,2017-11-03,2017,11,Baby Foods
juice,1,french montana,1,1,dirty sexy money (banx & ranx remix),2017-12-21,2017,12,Baby Foods
juice,1,french montana,1,1,dirty sexy money (blvk jvck revibe),2018-01-12,2018,1,Baby Foods
juice,1,french montana,1,1,dirty sexy money (glowinthedark remix),2018-01-12,2018,1,Baby Foods
juice,1,french montana,1,1,dirty sexy money (joe stone remix),2017-12-21,2017,12,Baby Foods
juice,1,french montana,1,1,dirty sexy money (mesto remix),2017-12-21,2017,12,Baby Foods
juice,2,french montana,1,2,dirty sexy money (tom martin remix),2017-12-21,2017,12,Baby Foods
batter,1,pusha t,1,1,doesn't matter,2013-01-28,2013,1,Poultry Products
cream,1,french montana,1,1,do for drugs,0,0,0,Dairy and Egg Products
goose,1,french montana,1,1,do for drugs,0,0,0,Poultry Products
gin,1,french montana,1,1,do for drugs,0,0,0,
sour,1,french montana,1,1,do it,2011-12-19,2011,12,Fruits and Fruit Juices
drinking,1,french montana,1,1,do it,2011-12-19,2011,12,Beverages
drinking,1,juicy j,1,1,do it,2011-12-19,2011,12,Beverages
vodka,1,juicy j,1,1,do it,2011-12-19,2011,12,Beverages
berry,1,juicy j,1,1,do it,2011-12-19,2011,12,
food,2,,1,2,do it right,0,0,0,
macaroni,1,,1,1,do it right,0,0,0,Cereal Grains and Pasta
cheese,1,,1,1,do it right,0,0,0,Dairy and Egg Products
mustard,1,,1,1,do it right,0,0,0,Spices and Herbs
candy,1,,1,1,do it right,0,0,0,Sweets
shrimp,1,,1,1,do it right,0,0,0,Finfish and Shellfish Products
spaghetti,1,,1,1,do it right,0,0,0,Cereal Grains and Pasta
sauce,1,,1,1,do it right,0,0,0,"Soups, Sauces, and Gravies"
pillsbury,1,,1,1,do it right,0,0,0,Baked Products
caviar,1,,1,1,do it right,0,0,0,Finfish and Shellfish Products
cotton candy,1,,1,1,do it right,0,0,0,
soy,1,celia cruz,1,1,don francisco (remix),2014-01-07,2014,1,Baby Foods
potato,1,french montana,1,1,dontchu,2014-12-19,2014,12,Vegetables and Vegetable Products
deep dish,1,fat joe,2,2,don't do it,0,0,0,Baked Products
cake,1,kontraversy,1,1,don't get in my way,2016-08-09,2016,8,Baked Products
pillsbury,1,french montana,1,1,don't get in my way,2016-08-09,2016,8,Baked Products
cake,5,french montana,1,5,don't panic,2014-08-13,2014,8,Baked Products
fish,1,french montana,1,1,don't panic,2014-08-13,2014,8,Finfish and Shellfish Products
salmon,1,french montana,1,1,don't panic,2014-08-13,2014,8,Finfish and Shellfish Products
amaretto,1,french montana,1,1,don't panic,2014-08-13,2014,8,
cake,3,french montana,1,3,don't panic (remix),2014-09-01,2014,9,Baked Products
amaretto,1,french montana,1,1,don't panic (remix),2014-09-01,2014,9,
meal,1,max b,1,1,don't push me,2019-05-30,2019,5,Baked Products
pancake,1,max b,1,1,don't push me,2019-05-30,2019,5,Baked Products
pasta,1,max b,1,1,don't push me,2019-05-30,2019,5,"Soups, Sauces, and Gravies"
sauce,1,max b,1,1,don't push me,2019-05-30,2019,5,"Soups, Sauces, and Gravies"
deep dish,1,max b,2,2,don't push me,2019-05-30,2019,5,Baked Products
lemon,1,french montana,1,1,don't sleep,2018-06-15,2018,6,Beverages
lemon,1,stefflon don,1,1,don't sleep,2018-06-15,2018,6,Beverages
lemonade,1,french montana,1,1,don't sleep,2018-06-15,2018,6,Beverages
lemonade,1,stefflon don,1,1,don't sleep,2018-06-15,2018,6,Beverages
ice,1,french montana,1,1,dope boyz,2020-03-06,2020,3,
drink,1,french montana,1,1,dope boyz,2020-03-06,2020,3,
wine,1,french montana,1,1,dope boyz,2020-03-06,2020,3,Beverages
chicken,1,project pat,1,1,dope boyz,2020-03-06,2020,3,Poultry Products
red wine,1,french montana,1,1,dope boyz,2020-03-06,2020,3,Spices and Herbs
drink,1,chinx,1,1,dope got me rich,2012-04-12,2012,4,
cooking,3,chinx,1,3,dope house,2014-12-25,2014,12,Beverages
flour,3,chinx,1,3,dope house,2014-12-25,2014,12,Cereal Grains and Pasta
fish,3,chinx,1,3,dope house,2014-12-25,2014,12,Finfish and Shellfish Products
soup,1,chinx,1,1,dope house,2014-12-25,2014,12,"Soups, Sauces, and Gravies"
chicken,1,chinx,1,1,dope house,2014-12-25,2014,12,Poultry Products
pie,1,chinx,1,1,dope house,2014-12-25,2014,12,Baked Products
cooking,4,chinx,1,4,dope house remix,2015-03-25,2015,3,Beverages
flour,4,chinx,1,4,dope house remix,2015-03-25,2015,3,Cereal Grains and Pasta
fish,4,chinx,1,4,dope house remix,2015-03-25,2015,3,Finfish and Shellfish Products
chicken,1,chinx,1,1,dope house remix,2015-03-25,2015,3,Poultry Products
rice,2,bigga threat,1,2,dope man,0,0,0,Cereal Grains and Pasta
ice,1,bigga threat,1,1,dope man,0,0,0,
grain,1,bigga threat,1,1,dope man,0,0,0,
sour,1,bigga threat,1,1,dope man,0,0,0,Fruits and Fruit Juices
food,1,french montana,1,1,dope man,0,0,0,
syrup,1,french montana,1,1,dope man,0,0,0,Sweets
nut,1,bigga threat,1,1,dope man,0,0,0,Nut and Seed Products
drink,1,french montana,1,1,drank & smoke,0,0,0,
biscuit,1,maino,1,1,dreamer,2014-10-07,2014,10,Fast Foods
drink,2,french montana,1,2,drink freely,2013-05-21,2013,5,
drink,12,rico love,1,12,drink freely,2013-05-21,2013,5,
ginger,1,french montana,1,1,drink freely,2013-05-21,2013,5,Spices and Herbs
champagne,1,french montana,1,1,drink freely,2013-05-21,2013,5,
champagne,4,rico love,1,4,drink freely,2013-05-21,2013,5,
water,1,french montana,1,1,drink freely,2013-05-21,2013,5,Beverages
bread,1,french montana,1,1,drop that nae nae remix full,2014-05-24,2014,5,Baked Products
bread,1,callamar,1,1,drop that nae nae remix full,2014-05-24,2014,5,Baked Products
cake,3,t-pain,1,3,drop that nae nae remix full,2014-05-24,2014,5,Baked Products
dough,1,,1,1,drop that nae nae remix full,2014-05-24,2014,5,
dough,1,crash,1,1,drop that nae nae remix full,2014-05-24,2014,5,
