artist,lyrics_word_count,lyrics_word_count_excl_sw,food_words_count,food_words_perc_all_lyric_words,food_words_perc_lyric_words_excl_sw,song,release_date,release_year,release_month
lil bibby,174,84,0,0.0,0.0,proud of me now,2016-12-02,2016,12
a boogie wit da hoodie,328,174,1,0.003048780487804878,0.005747126436781609,pull up,2018-06-20,2018,6
nav,101,56,0,0.0,0.0,pull up,2018-06-20,2018,6
a boogie wit da hoodie,478,226,0,0.0,0.0,put you on,2019-05-03,2019,5
pnb rock,355,167,0,0.0,0.0,put you on,2019-05-03,2019,5
a boogie wit da hoodie,701,375,9,0.012838801711840228,0.024,quiet storm freestyle,2016-12-13,2016,12
lil uzi vert,383,218,0,0.0,0.0,racist,0,0,0
a boogie wit da hoodie,142,75,0,0.0,0.0,racist,0,0,0
dj clue,21,18,0,0.0,0.0,rambo (freestyle),2016-08-12,2016,8
don q,399,205,0,0.0,0.0,rambo (freestyle),2016-08-12,2016,8
a boogie wit da hoodie,160,76,2,0.0125,0.02631578947368421,rambo (freestyle),2016-08-12,2016,8
olexesh,627,543,4,0.006379585326953748,0.007366482504604052,ouh mädchen,2019-08-09,2019,8
a boogie wit da hoodie,309,172,2,0.006472491909385114,0.011627906976744186,ouh mädchen,2019-08-09,2019,8
a boogie wit da hoodie,550,275,1,0.0018181818181818182,0.0036363636363636364,ransom,2016-10-28,2016,10
jxn,152,82,0,0.0,0.0,red lights,2019-03-29,2019,3
a boogie wit da hoodie,79,34,0,0.0,0.0,red lights,2019-03-29,2019,3
a boogie wit da hoodie,480,228,0,0.0,0.0,retaliation,2018-09-22,2018,9
a boogie wit da hoodie,163,80,0,0.0,0.0,right back (remix),2019-08-02,2019,8
khalid,510,255,0,0.0,0.0,right back (remix),2019-08-02,2019,8
a boogie wit da hoodie,433,236,3,0.006928406466512702,0.012711864406779662,right moves,2018-03-19,2018,3
ra thottie,425,287,1,0.002352941176470588,0.003484320557491289,rockstar rap shit,0,0,0
ra thottie,425,287,1,0.002352941176470588,0.003484320557491289,rockstar rap sh*t,2018-03-25,2018,3
a boogie wit da hoodie,563,272,0,0.0,0.0,r.o.d.,2020-02-14,2020,2
a boogie wit da hoodie,11,10,0,0.0,0.0,role model,2018-09-22,2018,9
don q,325,190,3,0.009230769230769232,0.015789473684210527,role model,2018-09-22,2018,9
a boogie wit a hoodie,302,154,1,0.0033112582781456954,0.006493506493506494,role model,2018-09-22,2018,9
a boogie wit da hoodie,5,3,0,0.0,0.0,run it up,0,0,0
a boogie,94,48,0,0.0,0.0,run it up,0,0,0
lil bibby,88,50,1,0.011363636363636364,0.02,run it up,0,0,0
a boogie wit da hoodie,473,278,0,0.0,0.0,savage,2018-12-21,2018,12
a boogie wit da hoodie,184,78,0,0.0,0.0,savage*,0,0,0
gem heart,105,56,0,0.0,0.0,savage*,0,0,0
gem heart,229,107,0,0.0,0.0,savage*,0,0,0
nun,369,203,0,0.0,0.0,save me,2017-07-29,2017,7
a boogie wit da hoodie,199,111,0,0.0,0.0,save me,2017-07-29,2017,7
a boogie wit da hoodie,648,379,0,0.0,0.0,say a',2017-09-22,2017,9
a boogie wit da hoodie,615,357,0,0.0,0.0,say a' (trap symphony version),2018-02-15,2018,2
d-lo116,369,196,1,0.0027100271002710027,0.00510204081632653,scarred from luv,2019-12-06,2019,12
lil uzi vert,370,171,2,0.005405405405405406,0.011695906432748537,reply,2019-11-15,2019,11
a boogie wit da hoodie,331,141,0,0.0,0.0,reply,2019-11-15,2019,11
a boogie wit da hoodie,441,250,0,0.0,0.0,right back,2020-02-14,2020,2
a boogie wit da hoodie,493,238,0,0.0,0.0,secrets,2020-06-19,2020,6
a boogie wit da hoodie,179,89,0,0.0,0.0,shameless,0,0,0
a boogie wit da hoodie,14,9,0,0.0,0.0,sheesh,0,0,0
a boogie wit da hoodie,273,159,0,0.0,0.0,sheesh,0,0,0
trap manny,464,266,0,0.0,0.0,sheesh,0,0,0
a boogie wit da hoodie,357,178,0,0.0,0.0,she love a,2018-03-23,2018,3
young thug,315,143,8,0.025396825396825397,0.055944055944055944,showed you,2018-03-30,2018,3
future,158,83,0,0.0,0.0,showed you,2018-03-30,2018,3
a boogie wit da hoodie,174,85,0,0.0,0.0,showed you,2018-03-30,2018,3
dej loaf,84,40,1,0.011904761904761904,0.025,showed you,2018-03-30,2018,3
a boogie,214,111,0,0.0,0.0,show me something,2016-10-09,2016,10
snoopy dinero,369,178,0,0.0,0.0,show me something,2016-10-09,2016,10
a boogie wit da hoodie,13,9,0,0.0,0.0,show me something,2016-10-09,2016,10
a boogie wit da hoodie,425,225,1,0.002352941176470588,0.0044444444444444444,side nigga,2016-06-24,2016,6
a boogie wit da hoodie,18,10,0,0.0,0.0,sittin' in my car,0,0,0
a boogie wit da hoodie,646,298,4,0.006191950464396285,0.013422818791946308,skeezers,2018-12-21,2018,12
max b,530,335,5,0.009433962264150943,0.014925373134328358,so cold,2019-08-23,2019,8
a boogie wit da hoodie,126,73,2,0.015873015873015872,0.0273972602739726,so cold,2019-08-23,2019,8
max b,25,20,0,0.0,0.0,so cold,2019-08-23,2019,8
a boogie wit da hoodie,443,213,1,0.002257336343115124,0.004694835680751174,somebody,2017-09-29,2017,9
don q,116,64,2,0.017241379310344827,0.03125,somebody,2017-09-29,2017,9
desiigner,562,368,0,0.0,0.0,spongebob,0,0,0
a boogie wit da hoodie,109,57,1,0.009174311926605505,0.017543859649122806,spongebob,0,0,0
pnb rock,467,266,0,0.0,0.0,stand back,2017-01-11,2017,1
a boogie wit da hoodie,311,181,0,0.0,0.0,stand back,2017-01-11,2017,1
a boogie wit da hoodie,385,269,0,0.0,0.0,startender,2018-12-14,2018,12
offset,193,123,3,0.015544041450777202,0.024390243902439025,startender,2018-12-14,2018,12
tyga,128,78,0,0.0,0.0,startender,2018-12-14,2018,12
a boogie wit da hoodie,3,2,0,0.0,0.0,stay away*,0,0,0
ay huncho,39,26,0,0.0,0.0,stay away*,0,0,0
"internet money, lil tecca & a boogie wit da hoodie",7,5,0,0.0,0.0,somebody,2019-10-11,2019,10
lil tecca,390,205,0,0.0,0.0,somebody,2019-10-11,2019,10
a boogie wit da hoodie,114,66,0,0.0,0.0,somebody,2019-10-11,2019,10
liam payne,320,162,0,0.0,0.0,stack it up,2019-09-18,2019,9
a boogie wit da hoodie,145,74,2,0.013793103448275862,0.02702702702702703,stack it up,2019-09-18,2019,9
a boogie wit da hoodie,241,126,0,0.0,0.0,still alive,2019-05-05,2019,5
berner,311,182,2,0.006430868167202572,0.01098901098901099,still alive,2019-05-05,2019,5
g-eazy,228,116,1,0.0043859649122807015,0.008620689655172414,still alive,2019-05-05,2019,5
a boogie wit da hoodie,828,372,0,0.0,0.0,still think about you,2016-02-14,2016,2
summer walker,6,4,0,0.0,0.0,stretch you out,2019-09-24,2019,9
summer walker,181,97,0,0.0,0.0,stretch you out,2019-09-24,2019,9
a boogie wit da hoodie,157,79,1,0.006369426751592357,0.012658227848101266,stretch you out,2019-09-24,2019,9
a boogie wit da hoodie,519,278,0,0.0,0.0,szns,2019-07-26,2019,7
dinah jane,572,306,0,0.0,0.0,szns,2019-07-26,2019,7
,245,111,0,0.0,0.0,szns,2019-07-26,2019,7
a boogie wit da hoodie,599,307,1,0.001669449081803005,0.003257328990228013,talk about it,2020-06-19,2020,6
a boogie wit da hoodie,18,10,0,0.0,0.0,tap out,0,0,0
a boogie wit da hoodie,897,438,3,0.0033444816053511705,0.00684931506849315,temporary,0,0,0
a boogie wit da hoodie,115,52,1,0.008695652173913044,0.019230769230769232,text,2020-06-02,2020,6
lil syphon,657,310,4,0.0060882800608828,0.012903225806451613,text,2020-06-02,2020,6
pnb rock,690,353,0,0.0,0.0,that's all,2017-07-26,2017,7
,428,216,0,0.0,0.0,that's all,2017-07-26,2017,7
a boogie wit da hoodie,599,298,0,0.0,0.0,that's all,2017-07-26,2017,7
jay-z,56,25,0,0.0,0.0,the get back,2017-06-01,2017,6
a boogie wit da hoodie,332,204,0,0.0,0.0,the get back,2017-06-01,2017,6
juelz santana,474,303,3,0.006329113924050633,0.009900990099009901,the get back,2017-06-01,2017,6
a boogie wit da hoodie,508,272,0,0.0,0.0,the reaper,2018-12-21,2018,12
qp highbridge co-founder,69,38,0,0.0,0.0,they don't wanna see,2016-05-18,2016,5
don q,355,181,1,0.0028169014084507044,0.0055248618784530384,they don't wanna see,2016-05-18,2016,5
a boogie wit da hoodie,174,95,0,0.0,0.0,they don't wanna see,2016-05-18,2016,5
a boogie wit da hoodie,577,317,0,0.0,0.0,this time,2020-06-18,2020,6
a boogie wit da hoodie,610,319,7,0.011475409836065573,0.0219435736677116,till the wheels fall off,2020-06-19,2020,6
a boogie wit da hoodie,416,250,4,0.009615384615384616,0.016,timeless,2016-10-05,2016,10
a boogie wit da hoodie,515,281,0,0.0,0.0,streets don't love you,2020-02-14,2020,2
a boogie wit da hoodie,494,270,2,0.004048582995951417,0.007407407407407408,swervin,2018-12-21,2018,12
skooly,88,54,1,0.011363636363636364,0.018518518518518517,swervin,2018-12-21,2018,12
6ix9ine,131,68,0,0.0,0.0,swervin,2018-12-21,2018,12
a boogie wit da hoodie,463,257,2,0.004319654427645789,0.007782101167315175,swervin (remix),2019-07-26,2019,7
skooly,88,54,1,0.011363636363636364,0.018518518518518517,swervin (remix),2019-07-26,2019,7
veysel,104,99,1,0.009615384615384616,0.010101010101010102,swervin (remix),2019-07-26,2019,7
a boogie wit da hoodie,536,307,2,0.0037313432835820895,0.006514657980456026,thug love,2020-02-14,2020,2
roddy ricch,499,294,6,0.012024048096192385,0.02040816326530612,tip toe,2019-11-25,2019,11
a boogie wit da hoodie,103,63,0,0.0,0.0,tip toe,2019-11-25,2019,11
a boogie wit da hoodie,471,255,2,0.004246284501061571,0.00784313725490196,trap house,2016-02-14,2016,2
j alvarez,372,275,2,0.005376344086021506,0.007272727272727273,tricks,2019-04-19,2019,4
j alvarez,200,184,1,0.005,0.005434782608695652,tricks,2019-04-19,2019,4
boogie wit da hoodie,169,91,2,0.011834319526627219,0.02197802197802198,tricks,2019-04-19,2019,4
a boogie wit da hoodie,702,352,3,0.004273504273504274,0.008522727272727272,understand,0,0,0
a boogie wit da hoodie,18,10,0,0.0,0.0,unfinished,0,0,0
a boogie wit da hoodie,445,208,3,0.006741573033707865,0.014423076923076924,unhappy,2017-09-29,2017,9
a boogie wit da hoodie,18,10,0,0.0,0.0,untitled,0,0,0
a boogie wit da hoodie,1,1,0,0.0,0.0,upgrade you*,0,0,0
ay huncho,71,39,0,0.0,0.0,upgrade you*,0,0,0
lil durk,258,129,7,0.027131782945736434,0.05426356589147287,u said,2019-08-02,2019,8
a boogie wit da hoodie,153,79,1,0.006535947712418301,0.012658227848101266,u said,2019-08-02,2019,8
a boogie wit da hoodie,455,228,0,0.0,0.0,voices in my head,2018-12-21,2018,12
a boogie wit da hoodie,18,10,0,0.0,0.0,vroom vroom,0,0,0
adam levine,325,148,0,0.0,0.0,wait (remix),2018-01-26,2018,1
a boogie wit da hoodie,73,32,0,0.0,0.0,wait (remix),2018-01-26,2018,1
a boogie wit da hoodie,282,152,4,0.014184397163120567,0.02631578947368421,waka,2018-11-27,2018,11
6ix9ine,108,62,0,0.0,0.0,waka,2018-11-27,2018,11
a boogie wit da hoodie,272,164,1,0.003676470588235294,0.006097560975609756,way too fly,2018-05-23,2018,5
davido,297,175,0,0.0,0.0,way too fly,2018-05-23,2018,5
a boogie wit da hoodie,322,175,4,0.012422360248447204,0.022857142857142857,weak days,2018-05-26,2018,5
ebenezer,406,197,0,0.0,0.0,when i call em,2018-05-18,2018,5
a boogie wit da hoodie,120,53,0,0.0,0.0,when i call em,2018-05-18,2018,5
fabolous,146,86,0,0.0,0.0,wild thots,2017-07-10,2017,7
a boogie wit da hoodie,222,113,1,0.0045045045045045045,0.008849557522123894,wild thots,2017-07-10,2017,7
a boogie wit da hoodie,60,30,0,0.0,0.0,with you,2017-10-31,2017,10
don q,439,238,5,0.011389521640091117,0.02100840336134454,with you,2017-10-31,2017,10
billionaire black and a boogie wit da hoodie,36,21,0,0.0,0.0,wit the shitz,2016-01-27,2016,1
billionaire black,312,169,0,0.0,0.0,wit the shitz,2016-01-27,2016,1
a boogie wit da hoodie,212,102,0,0.0,0.0,wit the shitz,2016-01-27,2016,1
loso loaded,4,2,0,0.0,0.0,woe woe woe,2017-07-13,2017,7
loso loaded,395,217,0,0.0,0.0,woe woe woe,2017-07-13,2017,7
a boogie,80,43,0,0.0,0.0,woe woe woe,2017-07-13,2017,7
lil tr33zy,151,92,0,0.0,0.0,wolf,2020-01-03,2020,1
lil tr33y,123,57,0,0.0,0.0,wolf,2020-01-03,2020,1
a boogie wit da hoodie,128,79,3,0.0234375,0.0379746835443038,wolf,2020-01-03,2020,1
a boogie wit da hoodie,34,15,0,0.0,0.0,word to,2016-10-13,2016,10
a boogie wit da hoodie,724,403,2,0.0027624309392265192,0.004962779156327543,word to,2016-10-13,2016,10
king ceazar,195,103,1,0.005128205128205128,0.009708737864077669,word to,2016-10-13,2016,10
*king ceazar*,155,87,0,0.0,0.0,word to,2016-10-13,2016,10
a boogie wit da hoodie,336,179,1,0.002976190476190476,0.00558659217877095,work (remix),2016-02-15,2016,2
a boogie wit da hoodie,523,286,4,0.0076481835564053535,0.013986013986013986,wrong nigga,2016-10-28,2016,10
pnb rock,295,145,0,0.0,0.0,x factor,2017-08-09,2017,8
a boogie wit da hoodie,239,110,0,0.0,0.0,x factor,2017-08-09,2017,8
a boogie wit da hoodie,127,68,0,0.0,0.0,xxl freshman freestyle: a boogie wit da hoodie,2017-06-19,2017,6
kyle,358,231,3,0.008379888268156424,0.012987012987012988,xxl freshmen 2017 cypher - part 1,2017-07-10,2017,7
a boogie wit da hoodie,265,134,1,0.0037735849056603774,0.007462686567164179,xxl freshmen 2017 cypher - part 1,2017-07-10,2017,7
amine,156,88,2,0.01282051282051282,0.022727272727272728,xxl freshmen 2017 cypher - part 1,2017-07-10,2017,7
don q,94,45,0,0.0,0.0,yeah yeah,2018-08-10,2018,8
a boogie wit da hoodie,319,180,1,0.003134796238244514,0.005555555555555556,yeah yeah,2018-08-10,2018,8
50 cent,158,85,0,0.0,0.0,yeah yeah,2018-08-10,2018,8
a boogie wit da hoodie,691,345,2,0.002894356005788712,0.005797101449275362,you don't understand,2017-06-09,2017,6
ynw melly,699,430,0,0.0,0.0,young grizzley world,2019-06-07,2019,6
a boogie wit da hoodie,114,58,4,0.03508771929824561,0.06896551724137931,young grizzley world,2019-06-07,2019,6
tee grizzley,202,114,0,0.0,0.0,young grizzley world,2019-06-07,2019,6
young thug & carnage,848,472,1,0.0011792452830188679,0.00211864406779661,"10,000 slimes",2017-09-22,2017,9
strick,324,173,4,0.012345679012345678,0.023121387283236993,100 degrees,2017-07-07,2017,7
young thug,108,67,1,0.009259259259259259,0.014925373134328358,100 degrees,2017-07-07,2017,7
young thug,508,332,12,0.023622047244094488,0.03614457831325301,100 sticks,2018-07-27,2018,7
g herbo,224,138,1,0.004464285714285714,0.007246376811594203,100 sticks,2018-07-27,2018,7
migos,16,8,0,0.0,0.0,1017,2014-06-16,2014,6
quavo,291,171,0,0.0,0.0,1017,2014-06-16,2014,6
young thug,83,50,1,0.012048192771084338,0.02,1017,2014-06-16,2014,6
takeoff,109,61,1,0.009174311926605505,0.01639344262295082,1017,2014-06-16,2014,6
young thug,463,353,1,0.0021598272138228943,0.0028328611898017,1017 lifestyle,2014-07-11,2014,7
young thug,229,136,3,0.013100436681222707,0.022058823529411766,1017 mafia,2015-01-03,2015,1
future,145,91,2,0.013793103448275862,0.02197802197802198,10 piece,2018-08-22,2018,8
doe boy,283,164,4,0.014134275618374558,0.024390243902439025,10 piece,2018-08-22,2018,8
young thug,225,127,8,0.035555555555555556,0.06299212598425197,10 piece,2018-08-22,2018,8
young thug,409,253,5,0.012224938875305624,0.019762845849802372,10 years,0,0,0
future,306,204,4,0.013071895424836602,0.0196078431372549,10 years,0,0,0
,128,90,3,0.0234375,0.03333333333333333,10 years,0,0,0
quavo,154,100,0,0.0,0.0,1991,0,0,0
young thug,89,62,0,0.0,0.0,1991,0,0,0
young thug,472,292,4,0.00847457627118644,0.0136986301369863,1st date,0,0,0
sonyae elise together,79,34,2,0.02531645569620253,0.058823529411764705,1st date,0,0,0
,82,53,0,0.0,0.0,1st date,0,0,0
sonyae,165,95,1,0.006060606060606061,0.010526315789473684,1st date,0,0,0
young thug,421,236,5,0.011876484560570071,0.0211864406779661,200,2017-10-20,2017,10
future,184,100,0,0.0,0.0,200,2017-10-20,2017,10
young thug,399,271,1,0.002506265664160401,0.0036900369003690036,20 hoes,0,0,0
future,343,236,1,0.0029154518950437317,0.00423728813559322,20 hoes,0,0,0
,30,16,0,0.0,0.0,25 soldiers,2018-10-02,2018,10
young thug,634,381,6,0.00946372239747634,0.015748031496062992,25 soldiers,2018-10-02,2018,10
teddy sinclair,142,76,0,0.0,0.0,25 soldiers,2018-10-02,2018,10
swizz beats,30,16,0,0.0,0.0,25 soldiers,2018-10-02,2018,10
swizz beatz,604,365,6,0.009933774834437087,0.01643835616438356,25 soldiers,2018-10-02,2018,10
young thug,580,368,1,0.0017241379310344827,0.002717391304347826,2 bitches (danny glover),2013-11-02,2013,11
swamp izzo,19,14,0,0.0,0.0,2 cups stuffed,2013-02-23,2013,2
young thug,429,291,9,0.02097902097902098,0.030927835051546393,2 cups stuffed,2013-02-23,2013,2
gmb gunnaman,29,24,0,0.0,0.0,2 sides,2019-01-11,2019,1
gunnaman,207,110,0,0.0,0.0,2 sides,2019-01-11,2019,1
young thug,100,51,1,0.01,0.0196078431372549,2 sides,2019-01-11,2019,1
stackzz,221,130,0,0.0,0.0,36,0,0,0
young thug,137,86,1,0.0072992700729927005,0.011627906976744186,36,0,0,0
peewee longway,122,67,2,0.01639344262295082,0.029850746268656716,36,0,0,0
young thug,409,263,3,0.007334963325183374,0.011406844106463879,420,0,0,0
young thug,5,5,0,0.0,0.0,4 eva bloody,2014-01-21,2014,1
young thug & bloody jay,414,256,0,0.0,0.0,4 eva bloody,2014-01-21,2014,1
young thug & bloody jay,1,1,0,0.0,0.0,5*,0,0,0
future,187,128,0,0.0,0.0,600 days no sleep,0,0,0
young thug,164,102,3,0.018292682926829267,0.029411764705882353,600 days no sleep,0,0,0
peewee roscoe and young thug,58,38,0,0.0,0.0,730,2014-09-29,2014,9
young thug,472,310,5,0.01059322033898305,0.016129032258064516,730,2014-09-29,2014,9
young thug,452,273,3,0.00663716814159292,0.01098901098901099,911,2014-08-29,2014,8
young thug,6,4,0,0.0,0.0,about the money (remix),2015-04-02,2015,4
fran laoren,22,21,0,0.0,0.0,about the money (remix),2015-04-02,2015,4
fran lauren & virtual money,170,154,2,0.011764705882352941,0.012987012987012988,about the money (remix),2015-04-02,2015,4
young thug,156,94,2,0.01282051282051282,0.02127659574468085,about the money (remix),2015-04-02,2015,4
virtual money,13,11,0,0.0,0.0,about the money (remix),2015-04-02,2015,4
young thug,391,246,0,0.0,0.0,above dem niggas,2011-12-20,2011,12
lil duke,114,60,0,0.0,0.0,above dem niggas,2011-12-20,2011,12
mpa wicced,117,61,0,0.0,0.0,above dem niggas,2011-12-20,2011,12
teezie dolla,255,138,0,0.0,0.0,achieve,2011-06-08,2011,6
